frame id,address,retcode,numDistances,raw_mm,medianEMA_mm,medianEMA_in,p0 str,time now,LED status
181,0x51,0,1,407,407.0,16.023,-10,32505,3
182,0x51,0,1,407,407.0,16.024,-10,32684,3
183,0x51,0,1,407,407.0,16.024,-10,32863,3
184,0x51,0,1,407,407.0,16.024,-9,33042,3
185,0x51,0,1,407,407.0,16.024,-10,33221,3
186,0x51,0,1,407,407.0,16.024,-9,33400,3
187,0x51,0,1,407,407.0,16.024,-10,33579,3
188,0x51,0,1,408,407.0,16.024,-10,33758,3
189,0x51,0,1,407,407.0,16.024,-9,33937,3
190,0x51,0,1,407,407.0,16.024,-9,34116,3
191,0x51,0,1,407,407.0,16.024,-10,34295,3
192,0x51,0,1,408,407.0,16.024,-9,34474,3
193,0x51,0,1,408,407.3,16.035,-10,34653,3
194,0x51,0,1,407,407.5,16.044,-10,34832,3
195,0x51,0,1,407,407.4,16.038,-9,35011,3
196,0x51,0,1,407,407.2,16.033,-10,35190,3
197,0x51,0,1,407,407.2,16.031,-10,35369,3
198,0x51,0,1,408,407.1,16.028,-10,35548,3
199,0x51,0,1,407,407.1,16.027,-10,35727,3
200,0x51,0,1,407,407.1,16.026,-10,35906,3
201,0x51,0,1,408,407.0,16.025,-10,36085,3
202,0x51,0,1,408,407.3,16.037,-10,36264,3
203,0x51,0,1,407,407.5,16.045,-10,36443,3
204,0x51,0,1,407,407.4,16.038,-10,36622,3
205,0x51,0,2,408,407.3,16.034,-9,36801,3
206,0x51,0,1,408,407.5,16.043,-10,36980,3
207,0x51,0,1,407,407.6,16.049,-10,37159,3
208,0x51,0,1,407,407.4,16.041,-9,37338,3
209,0x51,0,1,408,407.3,16.036,-9,37517,3
210,0x51,0,1,408,407.5,16.044,-10,37696,3
211,0x51,0,1,406,407.7,16.05,-9,37875,3
212,0x51,0,1,406,407.2,16.03,-9,38054,3
213,0x51,0,1,408,406.8,16.016,-9,38233,3
214,0x51,0,1,408,407.2,16.03,-10,38412,3
215,0x51,0,1,407,407.4,16.04,-9,38591,3
216,0x51,0,1,408,407.6,16.047,-9,38770,3
217,0x51,0,1,407,407.4,16.04,-10,38949,3
218,0x51,0,1,407,407.3,16.035,-10,39128,3
219,0x51,0,1,407,407.2,16.032,-10,39307,3
220,0x51,0,1,407,407.1,16.029,-9,39486,3
221,0x51,0,1,407,407.1,16.028,-10,39665,3
222,0x51,0,1,408,407.1,16.026,-10,39844,3
223,0x51,0,1,408,407.3,16.037,-9,40023,3
224,0x51,0,1,407,407.5,16.045,-10,40202,3
225,0x51,0,2,408,407.7,16.05,-10,40381,3
226,0x51,0,1,408,407.8,16.054,-9,40560,3
227,0x51,0,1,408,407.8,16.057,-9,40739,3
228,0x51,0,1,407,407.9,16.059,-10,40918,3
229,0x51,0,1,407,407.6,16.048,-10,41097,3
230,0x51,0,1,409,407.4,16.041,-10,41276,3
231,0x51,0,1,408,407.6,16.047,-10,41455,3
232,0x51,0,1,408,407.7,16.052,-9,41634,3
233,0x51,0,1,407,407.8,16.055,-9,41813,3
234,0x51,0,1,407,407.6,16.046,-10,41992,3
235,0x51,0,1,407,407.4,16.039,-10,42171,3
236,0x51,0,1,406,407.3,16.035,-10,42350,3
237,0x51,0,1,406,406.9,16.019,-10,42529,3
238,0x51,0,1,407,406.6,16.009,-9,42708,3
239,0x51,0,1,407,406.7,16.013,-9,42887,3
240,0x51,0,1,407,406.8,16.016,-10,43066,3
241,0x51,0,1,406,406.9,16.019,-10,43245,3
242,0x51,0,1,407,406.9,16.02,-10,43424,3
243,0x51,0,1,407,406.9,16.021,-10,43603,3
244,0x51,0,1,407,407.0,16.022,-9,43782,3
245,0x51,0,1,407,407.0,16.022,-9,43961,3
246,0x51,0,1,407,407.0,16.023,-10,44140,3
247,0x51,0,1,407,407.0,16.023,-9,44319,3
248,0x51,0,1,407,407.0,16.023,-10,44498,3
249,0x51,0,1,407,407.0,16.023,-10,44677,3
250,0x51,0,1,407,407.0,16.023,-10,44856,3
251,0x51,0,1,407,407.0,16.023,-9,45035,3
252,0x51,0,1,408,407.0,16.024,-10,45214,3
253,0x51,0,1,408,407.3,16.035,-10,45393,3
254,0x51,0,1,407,407.5,16.044,-10,45572,3
255,0x51,0,1,408,407.7,16.049,-9,45751,3
256,0x51,0,1,407,407.5,16.042,-9,45930,3
257,0x51,0,1,406,407.3,16.036,-9,46109,3
258,0x51,0,1,407,407.2,16.032,-10,46288,3
259,0x51,0,1,407,407.2,16.03,-9,46467,3
260,0x51,0,1,407,407.1,16.028,-10,46646,3
261,0x51,0,1,408,407.1,16.027,-10,46825,3
262,0x51,0,1,406,407.1,16.026,-10,47004,3
263,0x51,0,1,407,407.0,16.025,-10,47183,3
264,0x51,0,1,407,407.0,16.025,-10,47362,3
265,0x51,0,1,406,407.0,16.024,-10,47541,3
266,0x51,0,1,408,407.0,16.024,-9,47720,3
267,0x51,0,1,408,407.3,16.036,-10,47899,3
268,0x51,0,1,407,407.5,16.044,-10,48078,3
269,0x51,0,2,408,407.7,16.05,-10,48257,3
270,0x51,0,1,408,407.8,16.054,-10,48436,3
271,0x51,0,1,407,407.8,16.056,-10,48615,3
272,0x51,0,1,408,407.9,16.058,-10,48794,3
273,0x51,0,1,407,407.6,16.048,-10,48973,3
274,0x51,0,1,406,407.4,16.041,-10,49152,3
275,0x51,0,1,406,407.0,16.024,-10,49331,3
276,0x51,0,1,407,406.7,16.012,-10,49510,3
277,0x51,0,1,407,406.8,16.015,-10,49689,3
278,0x51,0,1,407,406.9,16.018,-10,49868,3
279,0x51,0,1,406,406.9,16.02,-10,50047,3
280,0x51,0,1,407,406.9,16.021,-9,50226,3
281,0x51,0,1,407,406.9,16.022,-10,50405,3
282,0x51,0,1,407,407.0,16.022,-10,50584,3
283,0x51,0,1,407,407.0,16.023,-10,50763,3
284,0x51,0,1,407,407.0,16.023,-10,50942,3
285,0x51,0,1,408,407.0,16.023,-10,51121,3
286,0x51,0,1,406,407.0,16.023,-10,51300,3
287,0x51,0,1,407,407.0,16.023,-9,51479,3
288,0x51,0,2,407,407.0,16.023,-9,51658,3
289,0x51,0,2,407,407.0,16.024,-10,51837,3
290,0x51,0,1,407,407.0,16.024,-10,52016,3
291,0x51,0,1,407,407.0,16.024,-10,52195,3
292,0x51,0,1,407,407.0,16.024,-10,52374,3
293,0x51,0,1,407,407.0,16.024,-10,52553,3
294,0x51,0,1,406,407.0,16.024,-10,52732,3
295,0x51,0,1,406,406.7,16.012,-10,52911,3
296,0x51,0,1,407,406.5,16.004,-10,53090,3
297,0x51,0,1,408,406.6,16.01,-10,53269,3
298,0x51,0,1,407,406.8,16.014,-10,53448,3
299,0x51,0,1,407,406.8,16.017,-10,53627,3
300,0x51,0,1,407,406.9,16.019,-10,53806,3
301,0x51,0,1,408,406.9,16.02,-10,53985,3
302,0x51,0,1,407,406.9,16.021,-10,54164,3
303,0x51,0,1,407,407.0,16.022,-10,54343,3
304,0x51,0,1,406,407.0,16.022,-10,54522,3
305,0x51,0,1,407,407.0,16.023,-9,54701,3
306,0x51,0,2,408,407.0,16.023,-10,54880,3
307,0x51,0,1,408,407.3,16.035,-10,55059,3
308,0x51,0,1,408,407.5,16.043,-10,55238,3
309,0x51,0,1,407,407.7,16.049,-10,55417,3
310,0x51,0,1,407,407.5,16.042,-9,55596,3
311,0x51,0,1,407,407.3,16.036,-10,55775,3
312,0x51,0,1,407,407.2,16.032,-10,55954,3
313,0x51,0,1,408,407.2,16.03,-10,56133,3
314,0x51,0,1,406,407.1,16.028,-10,56312,3
315,0x51,0,1,407,407.1,16.027,-10,56491,3
316,0x51,0,1,407,407.1,16.026,-10,56670,3
317,0x51,0,1,407,407.0,16.025,-10,56849,3
318,0x51,0,1,406,407.0,16.025,-10,57028,3
319,0x51,0,1,408,407.0,16.024,-10,57207,3
320,0x51,0,1,407,407.0,16.024,-10,57386,3
321,0x51,0,1,407,407.0,16.024,-10,57565,3
322,0x51,0,1,406,407.0,16.024,-10,57744,3
323,0x51,0,1,407,407.0,16.024,-10,57923,3
324,0x51,0,1,407,407.0,16.024,-10,58102,3
325,0x51,0,1,408,407.0,16.024,-10,58281,3
326,0x51,0,1,407,407.0,16.024,-10,58460,3
327,0x51,0,1,408,407.3,16.035,-10,58639,3
328,0x51,0,1,406,407.2,16.032,-10,58818,3
329,0x51,0,1,407,407.1,16.029,-10,58997,3
330,0x51,0,1,406,406.8,16.016,-10,59176,3
331,0x51,0,1,406,406.6,16.006,-10,59355,3
332,0x51,0,1,407,406.4,16.0,-10,59534,3
333,0x51,0,1,408,406.6,16.007,-10,59713,3
334,0x51,0,1,407,406.7,16.012,-10,59892,3
335,0x51,0,1,408,407.1,16.027,-10,60071,3
336,0x51,0,1,407,407.1,16.026,-10,60250,3
337,0x51,0,2,406,407.0,16.025,-10,60429,3
338,0x51,0,1,407,407.0,16.025,-10,60608,3
339,0x51,0,1,408,407.0,16.024,-10,60787,3
340,0x51,0,1,407,407.0,16.024,-10,60966,3
341,0x51,0,1,406,407.0,16.024,-10,61145,3
342,0x51,0,2,407,407.0,16.024,-10,61324,3
343,0x51,0,1,407,407.0,16.024,-10,61503,3
344,0x51,0,2,408,407.0,16.024,-10,61682,3
345,0x51,0,1,407,407.0,16.024,-10,61861,3
346,0x51,0,1,408,407.3,16.036,-10,62040,3
347,0x51,0,1,407,407.2,16.032,-10,62219,3
348,0x51,0,1,407,407.1,16.029,-10,62398,3
349,0x51,0,1,407,407.1,16.028,-10,62577,3
350,0x51,0,1,407,407.1,16.026,-10,62756,3
351,0x51,0,1,407,407.1,16.026,-10,62935,3
352,0x51,0,1,407,407.0,16.025,-10,63114,3
353,0x51,0,1,408,407.0,16.025,-9,63293,3
354,0x51,0,1,407,407.0,16.024,-10,63472,3
355,0x51,0,1,407,407.0,16.024,-10,63651,3
356,0x51,0,1,407,407.0,16.024,-10,63830,3
357,0x51,0,1,407,407.0,16.024,-10,64009,3
358,0x51,0,1,408,407.0,16.024,-10,64188,3
359,0x51,0,2,407,407.0,16.024,-10,64367,3
360,0x51,0,1,407,407.0,16.024,-10,64546,3
361,0x51,0,2,408,407.0,16.024,-10,64725,3
362,0x51,0,1,408,407.3,16.035,-10,64904,3
363,0x51,0,2,408,407.5,16.044,-10,65083,3
364,0x51,0,2,408,407.7,16.05,-10,65262,3
365,0x51,0,1,407,407.8,16.054,-10,65441,3
366,0x51,0,1,408,407.8,16.056,-10,65620,3
367,0x51,0,1,407,407.6,16.047,-10,65799,3
368,0x51,0,1,408,407.7,16.051,-10,65978,3
369,0x51,0,1,407,407.5,16.043,-10,66157,3
370,0x51,0,1,408,407.6,16.049,-10,66336,3
371,0x51,0,1,407,407.5,16.041,-10,66515,3
372,0x51,0,1,408,407.6,16.048,-10,66694,3
