frame id,address,retcode,numDistances,raw_mm,medianEMA_mm,medianEMA_in,p0 str,time now,LED status
350,0x51,0,2,509,509.7,20.069,-16,62756,5
351,0x51,0,2,509,509.5,20.06,-15,62935,5
352,0x51,0,2,509,509.4,20.054,-17,63114,5
353,0x51,0,2,508,509.3,20.049,-16,63293,5
354,0x51,0,2,509,509.2,20.046,-17,63472,5
355,0x51,0,3,510,509.1,20.044,-16,63651,5
356,0x51,0,2,510,509.4,20.055,-16,63830,5
357,0x51,0,2,510,509.6,20.062,-16,64009,5
358,0x51,0,2,510,509.7,20.067,-16,64188,5
359,0x51,0,2,509,509.8,20.07,-16,64367,5
360,0x51,0,2,510,509.9,20.073,-15,64546,5
361,0x51,0,3,509,509.6,20.063,-16,64725,5
362,0x51,0,2,510,509.7,20.068,-16,64904,5
363,0x51,0,2,509,509.5,20.059,-17,65083,5
364,0x51,0,3,509,509.4,20.053,-15,65262,5
365,0x51,0,3,509,509.2,20.049,-16,65441,5
366,0x51,0,3,509,509.2,20.046,-16,65620,5
367,0x51,0,3,508,509.1,20.044,-16,65799,5
368,0x51,0,2,509,509.1,20.043,-16,65978,5
369,0x51,0,3,510,509.1,20.042,-16,66157,5
370,0x51,0,3,509,509.0,20.041,-16,66336,5
371,0x51,0,3,509,509.0,20.041,-16,66515,5
372,0x51,0,3,510,509.0,20.04,-16,66694,5
373,0x51,0,3,508,509.0,20.04,-16,66873,5
374,0x51,0,2,510,509.3,20.052,-17,67052,5
375,0x51,0,3,510,509.5,20.06,-16,67231,5
376,0x51,0,3,509,509.7,20.065,-16,67410,5
377,0x51,0,2,508,509.5,20.058,-16,67589,5
378,0x51,0,3,509,509.3,20.052,-16,67768,5
379,0x51,0,3,509,509.2,20.048,-16,67947,5
380,0x51,0,2,508,509.2,20.046,-16,68126,5
381,0x51,0,3,509,509.1,20.044,-16,68305,5
382,0x51,0,2,509,509.1,20.042,-16,68484,5
383,0x51,0,3,510,509.1,20.042,-16,68663,5
384,0x51,0,3,510,509.3,20.053,-16,68842,5
385,0x51,0,2,508,509.5,20.061,-16,69021,5
386,0x51,0,3,509,509.4,20.054,-16,69200,5
387,0x51,0,2,508,509.0,20.038,-16,69379,5
388,0x51,0,2,510,509.0,20.038,-15,69558,5
389,0x51,0,2,509,509.0,20.039,-16,69737,5
390,0x51,0,2,509,509.0,20.039,-15,69916,5
391,0x51,0,2,509,509.0,20.039,-16,70095,5
392,0x51,0,2,508,509.0,20.039,-15,70274,5
393,0x51,0,2,510,509.0,20.039,-15,70453,5
394,0x51,0,2,509,509.0,20.039,-16,70632,5
395,0x51,0,3,510,509.3,20.051,-16,70811,5
396,0x51,0,3,510,509.5,20.059,-16,70990,5
397,0x51,0,3,509,509.7,20.065,-16,71169,5
398,0x51,0,3,509,509.5,20.057,-16,71348,5
399,0x51,0,3,510,509.3,20.052,-16,71527,5
400,0x51,0,2,509,509.2,20.048,-17,71706,5
401,0x51,0,3,508,509.2,20.046,-16,71885,5
402,0x51,0,2,508,508.8,20.032,-16,72064,5
403,0x51,0,3,508,508.6,20.022,-16,72243,5
404,0x51,0,3,510,508.4,20.016,-16,72422,5
405,0x51,0,2,509,508.6,20.023,-16,72601,5
406,0x51,0,2,509,508.7,20.028,-16,72780,5
407,0x51,0,2,508,508.8,20.031,-16,72959,5
408,0x51,0,2,510,508.9,20.034,-15,73138,5
409,0x51,0,2,511,509.2,20.047,-17,73317,5
410,0x51,0,3,510,509.4,20.057,-16,73496,5
411,0x51,0,2,509,509.6,20.063,-16,73675,5
412,0x51,0,2,510,509.7,20.068,-15,73854,5
413,0x51,0,2,510,509.8,20.071,-16,74033,5
414,0x51,0,2,510,509.9,20.073,-16,74212,5
415,0x51,0,3,508,509.9,20.075,-16,74391,5
416,0x51,0,2,509,509.6,20.064,-15,74570,5
417,0x51,0,2,509,509.4,20.057,-15,74749,5
418,0x51,0,3,509,509.3,20.052,-15,74928,5
419,0x51,0,2,510,509.2,20.048,-16,75107,5
420,0x51,0,3,508,509.2,20.045,-16,75286,5
421,0x51,0,2,510,509.4,20.055,-16,75465,5
422,0x51,0,2,510,509.6,20.062,-15,75644,5
423,0x51,0,2,510,509.7,20.067,-16,75823,5
424,0x51,0,3,509,509.8,20.071,-16,76002,5
425,0x51,0,2,510,509.9,20.073,-16,76181,5
426,0x51,0,2,510,509.9,20.075,-16,76360,5
427,0x51,0,3,509,509.9,20.076,-16,76539,5
428,0x51,0,2,509,509.7,20.065,-15,76718,5
429,0x51,0,3,508,509.5,20.057,-16,76897,5
430,0x51,0,2,509,509.3,20.052,-16,77076,5
431,0x51,0,2,507,508.9,20.036,-16,77255,5
432,0x51,0,1,510,508.9,20.037,-16,77434,5
433,0x51,0,2,507,508.4,20.014,-15,77613,5
434,0x51,0,3,510,508.9,20.034,-16,77792,5
435,0x51,0,3,510,509.2,20.047,-16,77971,5
436,0x51,0,3,510,509.4,20.057,-16,78150,5
437,0x51,0,2,507,509.6,20.063,-16,78329,5
438,0x51,0,3,509,509.4,20.056,-15,78508,5
439,0x51,0,2,509,509.3,20.051,-17,78687,5
440,0x51,0,2,509,509.2,20.048,-16,78866,5
441,0x51,0,3,509,509.1,20.045,-15,79045,5
442,0x51,0,3,509,509.1,20.043,-16,79224,5
443,0x51,0,2,510,509.1,20.042,-16,79403,5
444,0x51,0,1,509,509.0,20.041,-16,79582,5
445,0x51,0,3,509,509.0,20.041,-16,79761,5
446,0x51,0,2,510,509.0,20.04,-16,79940,5
447,0x51,0,2,509,509.0,20.04,-15,80119,5
448,0x51,0,2,509,509.0,20.04,-16,80298,5
449,0x51,0,3,509,509.0,20.04,-16,80477,5
450,0x51,0,2,508,509.0,20.04,-16,80656,5
451,0x51,0,3,510,509.0,20.04,-16,80835,5
452,0x51,0,3,507,508.7,20.028,-16,81014,5
453,0x51,0,2,509,508.8,20.031,-16,81193,5
454,0x51,0,3,509,508.9,20.034,-17,81372,5
455,0x51,0,3,508,508.9,20.035,-16,81551,5
456,0x51,0,2,509,508.9,20.037,-16,81730,5
457,0x51,0,2,509,509.0,20.037,-16,81909,5
458,0x51,0,2,509,509.0,20.038,-16,82088,5
459,0x51,0,3,510,509.0,20.038,-17,82267,5
460,0x51,0,3,509,509.0,20.039,-16,82446,5
461,0x51,0,2,508,509.0,20.039,-16,82625,5
462,0x51,0,3,508,508.7,20.027,-15,82804,5
463,0x51,0,2,510,508.5,20.019,-15,82983,5
464,0x51,0,3,509,508.6,20.025,-16,83162,5
465,0x51,0,1,508,508.7,20.029,-16,83341,5
466,0x51,0,1,508,508.5,20.021,-15,83520,5
467,0x51,0,2,509,508.4,20.014,-16,83699,5
468,0x51,0,1,508,508.3,20.01,-16,83878,5
469,0x51,0,3,509,508.5,20.019,-16,84057,5
470,0x51,0,2,508,508.3,20.013,-16,84236,5
471,0x51,0,2,509,508.5,20.021,-16,84415,5
472,0x51,0,2,510,508.7,20.027,-16,84594,5
473,0x51,0,3,509,508.8,20.03,-16,84773,5
474,0x51,0,3,510,509.1,20.045,-16,84952,5
475,0x51,0,3,508,509.1,20.043,-16,85131,5
476,0x51,0,2,508,508.8,20.03,-16,85310,5
477,0x51,0,2,509,508.5,20.021,-16,85489,5
478,0x51,0,3,509,508.7,20.027,-16,85668,5
479,0x51,0,2,509,508.8,20.03,-15,85847,5
480,0x51,0,3,509,508.8,20.033,-16,86026,5
481,0x51,0,3,510,508.9,20.035,-16,86205,5
482,0x51,0,2,509,508.9,20.036,-17,86384,5
483,0x51,0,2,509,508.9,20.037,-16,86563,5
484,0x51,0,3,509,509.0,20.038,-16,86742,5
