frame id,address,retcode,numDistances,raw_mm,medianEMA_mm,medianEMA_in,p0 str,time now,LED status
2678,0x51,0,1,322,321.7,12.667,-23,471451,1
2679,0x51,0,2,323,321.9,12.672,-19,471627,1
2680,0x51,0,0,-1,321.9,12.672,0,471802,1
2681,0x51,0,1,328,322.4,12.694,-21,471981,1
2682,0x51,0,2,322,322.7,12.705,-26,472157,1
2683,0x51,0,1,327,324.9,12.79,-19,472333,1
2684,0x51,0,1,327,325.9,12.832,-19,472509,1
2685,0x51,0,1,323,326.5,12.853,-21,472685,1
2686,0x51,0,2,327,326.7,12.863,-30,472861,1
2687,0x51,0,1,320,324.9,12.79,-26,473037,1
2688,0x51,0,1,331,325.9,12.832,-26,473213,1
2689,0x51,0,1,352,328.5,12.932,-23,473389,1
2690,0x51,0,1,322,329.7,12.982,-18,473565,1
2691,0x51,0,1,330,329.9,12.987,-23,473741,1
2692,0x51,0,1,370,329.9,12.99,-24,473917,1
2693,0x51,0,1,329,330.0,12.991,-22,474093,1
2694,0x51,0,1,331,330.5,13.011,-20,474269,2
2695,0x51,0,1,325,329.7,12.982,-24,474445,1
2696,0x51,0,2,325,327.4,12.889,-26,474621,1
2697,0x51,0,1,347,326.2,12.842,-28,474797,1
2698,0x51,0,1,336,331.1,13.035,-19,474973,2
2699,0x51,0,1,330,333.5,13.132,-19,475149,2
2700,0x51,0,1,323,331.8,13.062,-22,475325,2
2701,0x51,0,1,321,327.4,12.889,-20,475501,1
2702,0x51,0,1,321,324.2,12.764,-15,475677,1
2703,0x51,0,1,324,322.6,12.701,-19,475853,1
2704,0x51,0,1,322,322.3,12.689,-22,476029,1
2705,0x51,0,1,312,322.1,12.683,-23,476205,1
2706,0x51,0,1,315,318.6,12.542,-25,476381,1
2707,0x51,0,1,312,315.3,12.413,-20,476557,1
2708,0x51,0,2,305,313.6,12.348,-25,476733,1
2709,0x51,0,1,321,312.8,12.316,-22,476909,1
2710,0x51,0,1,327,316.9,12.477,-27,477085,1
2711,0x51,0,2,306,319.0,12.557,-22,477261,1
2712,0x51,0,1,311,315.0,12.401,-19,477437,1
2713,0x51,0,1,342,313.0,12.322,-30,477613,1
2714,0x51,0,1,361,327.5,12.893,-28,477789,1
2715,0x51,0,2,304,334.7,13.179,-23,477965,2
2716,0x51,0,1,303,319.4,12.574,-26,478141,1
2717,0x51,0,1,328,311.7,12.271,-22,478317,1
2718,0x51,0,1,345,319.8,12.592,-26,478493,1
2719,0x51,0,1,315,323.9,12.753,-21,478669,1
2720,0x51,0,2,328,326.0,12.833,-24,478845,1
2721,0x51,0,1,345,327.0,12.873,-22,479021,1
2722,0x51,0,1,337,332.0,13.07,-23,479197,2
2723,0x51,0,1,333,334.5,13.169,-20,479373,2
2724,0x51,0,1,332,333.7,13.14,-25,479549,2
2725,0x51,0,1,339,333.4,13.125,-19,479725,2
2726,0x51,0,1,347,336.2,13.236,-22,479901,2
2727,0x51,0,1,332,337.6,13.291,-27,480077,2
2728,0x51,0,1,337,337.3,13.279,-24,480253,2
2729,0x51,0,1,341,337.1,13.274,-27,480429,2
2730,0x51,0,1,323,337.1,13.271,-22,480605,2
2731,0x51,0,1,324,330.5,13.013,-24,480781,2
2732,0x51,0,1,319,326.8,12.865,-25,480957,1
2733,0x51,0,1,333,325.4,12.81,-20,481133,1
2734,0x51,0,0,-1,325.4,12.81,0,481308,1
