frame id,address,retcode,numDistances,raw_mm,medianEMA_mm,medianEMA_in,p0 str,time now,LED status
724,0x51,0,1,407,398.3,15.679,-16,127522,3
725,0x51,0,0,-1,398.3,15.679,0,127697,3
726,0x51,0,1,415,402.6,15.851,-21,127876,3
727,0x51,0,1,416,408.8,16.095,-16,128052,3
728,0x51,0,1,417,412.4,16.236,-19,128228,3
729,0x51,0,1,430,414.7,16.327,-22,128404,3
730,0x51,0,1,406,415.9,16.372,-23,128580,3
731,0x51,0,0,-1,415.9,16.372,0,128755,3
732,0x51,0,1,405,410.9,16.178,-18,128934,3
733,0x51,0,1,403,408.0,16.062,-21,129110,3
734,0x51,0,2,406,406.5,16.003,-25,129286,3
735,0x51,0,1,418,406.2,15.994,-23,129462,3
736,0x51,0,0,-1,406.2,15.994,0,129637,3
737,0x51,0,1,410,408.1,16.068,-20,129816,3
738,0x51,0,1,417,412.6,16.243,-16,129992,3
739,0x51,0,1,421,414.8,16.33,-17,130168,3
740,0x51,0,1,426,417.9,16.452,-21,130344,3
741,0x51,0,1,427,421.9,16.612,-20,130520,3
742,0x51,0,1,437,424.5,16.712,-20,130696,3
743,0x51,0,1,412,425.7,16.761,-19,130872,3
744,0x51,0,1,417,421.4,16.589,-16,131048,3
745,0x51,0,1,407,416.7,16.405,-24,131224,3
746,0x51,0,1,422,416.8,16.411,-14,131400,3
747,0x51,0,1,420,418.4,16.473,-16,131576,3
748,0x51,0,1,413,419.2,16.504,-17,131752,3
749,0x51,0,2,419,419.1,16.5,-23,131928,3
750,0x51,0,1,417,418.1,16.459,-19,132104,3
751,0x51,0,1,414,417.5,16.438,-20,132280,3
752,0x51,0,1,415,416.3,16.388,-21,132456,3
753,0x51,0,1,418,415.6,16.363,-19,132632,3
754,0x51,0,0,-1,415.6,16.363,0,132807,3
755,0x51,0,1,418,416.8,16.41,-19,132986,3
756,0x51,0,2,410,417.4,16.433,-21,133162,3
757,0x51,0,1,414,415.7,16.366,-20,133338,3
758,0x51,0,1,409,412.9,16.254,-19,133514,3
759,0x51,0,1,415,413.4,16.277,-19,133690,3
760,0x51,0,1,422,414.2,16.308,-16,133866,3
761,0x51,0,1,408,414.6,16.323,-19,134042,3
762,0x51,0,2,408,411.3,16.193,-22,134218,3
763,0x51,0,1,413,409.7,16.128,-14,134394,3
764,0x51,0,1,455,411.3,16.194,-26,134570,3
765,0x51,0,1,413,412.2,16.227,-17,134746,3
766,0x51,0,1,419,415.6,16.361,-20,134922,3
767,0x51,0,1,404,414.3,16.311,-15,135098,3
768,0x51,0,2,403,409.1,16.108,-20,135274,3
769,0x51,0,1,400,406.1,15.987,-26,135450,3
770,0x51,0,1,404,404.5,15.927,-19,135626,3
771,0x51,0,1,420,404.3,15.916,-20,135802,3
772,0x51,0,1,401,404.1,15.911,-25,135978,3
773,0x51,0,0,-1,404.1,15.911,0,136153,3
774,0x51,0,2,415,409.6,16.125,-21,136332,3
775,0x51,0,1,416,412.3,16.232,-18,136508,3
776,0x51,0,1,430,414.1,16.305,-24,136684,3
777,0x51,0,1,430,422.1,16.617,-24,136860,3
778,0x51,0,1,434,426.0,16.773,-20,137036,3
779,0x51,0,1,410,428.0,16.851,-20,137212,3
780,0x51,0,1,419,423.5,16.674,-14,137388,3
781,0x51,0,1,411,417.3,16.427,-16,137564,3
782,0x51,0,1,423,418.1,16.462,-22,137740,3
783,0x51,0,0,-1,418.1,16.462,0,137915,3
784,0x51,0,1,424,420.6,16.558,-20,138094,3
785,0x51,0,1,413,421.8,16.606,-14,138270,3
786,0x51,0,1,411,417.4,16.433,-18,138446,3
787,0x51,0,1,409,414.2,16.307,-15,138622,3
788,0x51,0,1,406,411.6,16.205,-18,138798,3
789,0x51,0,1,406,408.8,16.094,-14,138974,3
790,0x51,0,2,404,407.4,16.039,-16,139150,3
791,0x51,0,1,405,406.2,15.992,-17,139326,3
792,0x51,0,1,398,405.1,15.949,-20,139502,3
793,0x51,0,1,405,405.0,15.947,-18,139678,3
794,0x51,0,1,416,405.0,15.946,-17,139854,3
795,0x51,0,1,403,405.0,15.945,-21,140030,3
796,0x51,0,1,415,410.0,16.142,-16,140206,3
797,0x51,0,1,439,412.5,16.24,-23,140382,3
798,0x51,0,1,431,421.8,16.604,-27,140558,3
799,0x51,0,1,415,426.4,16.786,-18,140734,3
800,0x51,0,1,417,421.7,16.602,-14,140910,3
801,0x51,0,1,423,419.3,16.51,-20,141086,3
802,0x51,0,1,414,418.2,16.463,-17,141262,3
803,0x51,0,1,418,418.1,16.46,-21,141438,3
804,0x51,0,1,404,416.0,16.38,-21,141614,3
805,0x51,0,1,439,417.0,16.418,-19,141790,3
806,0x51,0,1,417,417.0,16.418,-17,141966,3
807,0x51,0,1,410,417.0,16.418,-21,142142,3
808,0x51,0,2,426,417.0,16.417,-25,142318,3
809,0x51,0,1,413,415.0,16.339,-13,142494,3
810,0x51,0,1,419,417.0,16.417,-19,142670,3
811,0x51,0,1,433,418.0,16.457,-27,142846,3
812,0x51,0,1,406,418.5,16.476,-19,143022,3
813,0x51,0,1,412,415.3,16.348,-18,143198,3
814,0x51,0,2,412,413.6,16.284,-20,143374,3
815,0x51,0,1,410,412.8,16.252,-16,143550,3
816,0x51,0,1,404,411.4,16.197,-17,143726,3
817,0x51,0,1,411,410.7,16.169,-14,143902,3
818,0x51,0,1,420,410.9,16.175,-21,144078,3
819,0x51,0,1,409,410.9,16.178,-23,144254,3
820,0x51,0,1,410,410.5,16.16,-19,144430,3
821,0x51,0,1,405,409.7,16.131,-19,144606,3
822,0x51,0,1,411,409.9,16.136,-14,144782,3
823,0x51,0,1,417,410.4,16.159,-15,144958,3
824,0x51,0,1,416,413.2,16.268,-15,145134,3
825,0x51,0,1,429,415.1,16.343,-19,145310,3
826,0x51,0,1,420,417.6,16.439,-20,145486,3
827,0x51,0,1,440,423.3,16.664,-24,145662,3
828,0x51,0,2,406,421.6,16.6,-23,145838,3
829,0x51,0,1,410,415.8,16.371,-19,146014,3
830,0x51,0,1,423,412.9,16.256,-19,146190,3
831,0x51,0,1,412,412.5,16.238,-24,146366,3
832,0x51,0,1,420,416.2,16.387,-18,146542,3
833,0x51,0,1,413,414.6,16.323,-22,146718,3
834,0x51,0,1,409,413.8,16.292,-16,146894,3
835,0x51,0,1,413,413.4,16.276,-17,147070,3
836,0x51,0,1,414,413.2,16.268,-18,147246,3
837,0x51,0,1,412,413.1,16.264,-23,147422,3
838,0x51,0,1,433,413.6,16.282,-25,147598,3
839,0x51,0,1,409,412.8,16.251,-20,147774,3
840,0x51,0,1,412,412.4,16.236,-26,147950,3
841,0x51,0,1,413,412.2,16.228,-17,148126,3
842,0x51,0,0,-1,412.2,16.228,0,148301,3
843,0x51,0,1,415,412.6,16.244,-21,148480,3
844,0x51,0,1,425,413.8,16.291,-17,148656,3
845,0x51,0,1,411,414.4,16.315,-20,148832,3
846,0x51,0,1,411,412.7,16.248,-17,149008,3
847,0x51,0,1,453,411.8,16.215,-23,149184,3
848,0x51,0,1,421,416.4,16.395,-21,149360,3
849,0x51,0,1,417,418.7,16.485,-21,149536,3
850,0x51,0,1,411,417.9,16.451,-15,149712,3
851,0x51,0,1,407,414.4,16.316,-17,149888,3
852,0x51,0,1,408,411.2,16.19,-20,150064,3
853,0x51,0,1,397,409.1,16.107,-23,150240,3
854,0x51,0,1,414,408.6,16.085,-15,150416,3
855,0x51,0,1,411,409.8,16.133,-22,150592,3
856,0x51,0,1,408,410.4,16.157,-15,150768,3
857,0x51,0,1,424,410.7,16.169,-18,150944,3
858,0x51,0,1,410,410.3,16.155,-15,151120,3
859,0x51,0,1,402,410.2,16.149,-27,151296,3
860,0x51,0,1,421,410.1,16.145,-22,151472,3
861,0x51,0,1,416,413.0,16.262,-12,151648,3
862,0x51,0,1,405,414.5,16.32,-19,151824,3
863,0x51,0,1,453,415.3,16.349,-21,152000,3
864,0x51,0,1,418,416.6,16.403,-16,152176,3
865,0x51,0,1,413,417.3,16.43,-24,152352,3
866,0x51,0,1,412,415.2,16.345,-16,152528,3
867,0x51,0,1,415,414.1,16.302,-15,152704,3
868,0x51,0,1,483,414.5,16.32,-23,152880,3
869,0x51,0,1,404,414.8,16.33,-23,153056,3
870,0x51,0,2,407,410.9,16.177,-28,153232,3
871,0x51,0,1,435,408.9,16.1,-20,153408,3
872,0x51,0,1,431,420.0,16.534,-19,153584,3
873,0x51,0,1,424,425.5,16.751,-20,153760,3
874,0x51,0,1,415,424.7,16.722,-21,153936,3
875,0x51,0,1,412,419.9,16.53,-19,154112,3
876,0x51,0,1,411,415.9,16.375,-15,154288,3
877,0x51,0,1,403,413.5,16.278,-17,154464,3
878,0x51,0,1,407,410.2,16.151,-20,154640,3
879,0x51,0,1,449,408.6,16.087,-24,154816,3
880,0x51,0,1,413,410.8,16.174,-23,154992,3
881,0x51,0,1,398,411.9,16.217,-19,155168,3
882,0x51,0,1,398,405.0,15.943,-22,155344,3
883,0x51,0,0,-1,405.0,15.943,0,155519,3
884,0x51,0,1,388,401.5,15.806,-23,155698,3
885,0x51,0,1,399,399.7,15.738,-15,155874,3
886,0x51,0,1,391,395.4,15.566,-20,156050,3
887,0x51,0,2,390,393.2,15.48,-18,156226,3
888,0x51,0,1,416,392.1,15.437,-18,156402,3
889,0x51,0,1,398,395.0,15.553,-21,156578,3
890,0x51,0,1,409,402.0,15.828,-23,156754,3
891,0x51,0,1,396,400.0,15.748,-23,156930,3
892,0x51,0,1,410,404.5,15.925,-16,157106,3
893,0x51,0,1,449,407.3,16.034,-27,157282,3
894,0x51,0,1,414,410.6,16.166,-18,157458,3
895,0x51,0,2,399,412.3,16.233,-26,157634,3
896,0x51,0,1,413,412.7,16.246,-19,157810,3
897,0x51,0,1,407,409.8,16.135,-17,157986,3
898,0x51,0,1,420,411.4,16.197,-18,158162,3
899,0x51,0,1,424,415.7,16.366,-17,158338,3
900,0x51,0,1,413,417.9,16.451,-11,158514,3
