frame id,address,retcode,numDistances,raw_mm,medianEMA_mm,medianEMA_in,p0 str,time now,LED status
50,0x51,0,1,500,436.1,17.169,-14,8904,4
51,0x51,0,1,472,454.1,17.876,-16,9080,4
52,0x51,0,2,433,463.0,18.229,-21,9256,4
53,0x51,0,2,419,448.0,17.638,-24,9432,4
54,0x51,0,1,449,440.5,17.343,-15,9608,4
55,0x51,0,0,-1,440.5,17.343,0,9783,4
56,0x51,0,1,469,444.8,17.51,-21,9962,4
57,0x51,0,1,374,446.9,17.594,-24,10138,4
58,0x51,0,2,451,448.9,17.675,-21,10314,4
59,0x51,0,1,512,450.0,17.715,-20,10490,4
60,0x51,0,1,574,481.0,18.936,-17,10666,4
61,0x51,0,2,385,496.5,19.547,-21,10842,5
62,0x51,0,1,386,441.2,17.372,-24,11018,4
63,0x51,0,1,404,413.6,16.284,-24,11194,3
64,0x51,0,2,384,399.8,15.741,-26,11370,3
65,0x51,0,1,452,401.9,15.823,-20,11546,3
66,0x51,0,2,409,405.5,15.963,-19,11722,3
67,0x51,0,0,-1,405.5,15.963,0,11897,3
68,0x51,0,2,456,428.7,16.879,-22,12076,3
69,0x51,0,1,431,429.9,16.924,-22,12252,3
70,0x51,0,2,451,440.4,17.34,-19,12428,4
71,0x51,0,1,517,445.7,17.548,-13,12604,4
72,0x51,0,1,512,478.9,18.853,-24,12780,4
73,0x51,0,0,-1,478.9,18.853,0,12955,4
74,0x51,0,1,547,497.9,19.604,-17,13134,5
75,0x51,0,1,503,505.0,19.88,-22,13310,5
76,0x51,0,2,477,504.0,19.842,-23,13486,5
77,0x51,0,1,451,490.5,19.311,-22,13662,5
78,0x51,0,1,423,470.7,18.533,-24,13838,4
79,0x51,0,2,386,446.9,17.593,-23,14014,4
80,0x51,0,1,501,434.9,17.123,-20,14190,4
81,0x51,0,1,467,451.0,17.755,-24,14366,4
82,0x51,0,1,527,476.0,18.74,-18,14542,4
83,0x51,0,1,418,471.5,18.563,-20,14718,4
84,0x51,0,2,379,444.7,17.51,-23,14894,4
85,0x51,0,1,399,421.9,16.609,-20,15070,3
86,0x51,0,2,363,400.4,15.765,-25,15246,3
87,0x51,0,1,440,399.7,15.737,-23,15422,3
88,0x51,0,1,480,419.9,16.53,-15,15598,3
89,0x51,0,1,448,433.9,17.084,-19,15774,4
90,0x51,0,2,401,441.0,17.361,-26,15950,4
91,0x51,0,2,385,421.0,16.574,-24,16126,3
92,0x51,0,0,-1,421.0,16.574,0,16301,3
93,0x51,0,1,455,411.0,16.181,-22,16480,3
94,0x51,0,2,469,433.0,17.047,-22,16656,4
95,0x51,0,1,473,451.0,17.756,-18,16832,4
96,0x51,0,1,451,460.0,18.11,-18,17008,4
97,0x51,0,1,477,466.5,18.366,-18,17184,4
98,0x51,0,1,492,471.7,18.573,-20,17360,4
99,0x51,0,0,-1,471.7,18.573,0,17535,4
100,0x51,0,1,559,481.9,18.971,-17,17714,4
101,0x51,0,2,390,486.9,19.171,-25,17890,5
102,0x51,0,1,422,454.5,17.892,-17,18066,4
103,0x51,0,1,375,422.2,16.623,-25,18242,3
104,0x51,0,1,396,409.1,16.107,-20,18418,3
105,0x51,0,2,463,402.6,15.849,-19,18594,3
106,0x51,0,1,565,432.8,17.039,-17,18770,4
107,0x51,0,1,495,463.9,18.263,-17,18946,4
108,0x51,0,2,413,479.4,18.876,-25,19122,4
109,0x51,0,1,495,487.2,19.182,-17,19298,5
110,0x51,0,2,424,455.6,17.937,-24,19474,4
111,0x51,0,2,463,459.3,18.083,-17,19650,4
112,0x51,0,1,452,455.7,17.939,-20,19826,4
113,0x51,0,1,440,453.8,17.867,-16,20002,4
114,0x51,0,2,441,447.4,17.615,-17,20178,4
115,0x51,0,1,459,444.2,17.488,-21,20354,4
116,0x51,0,1,619,451.6,17.78,-21,20530,4
117,0x51,0,1,555,503.3,19.815,-15,20706,5
118,0x51,0,1,469,529.2,20.833,-21,20882,5
119,0x51,0,0,-1,529.2,20.833,0,21057,5
120,0x51,0,1,435,499.1,19.649,-22,21236,5
121,0x51,0,1,425,467.0,18.387,-25,21412,4
122,0x51,0,1,420,446.0,17.56,-23,21588,4
123,0x51,0,1,481,435.5,17.146,-15,21764,4
124,0x51,0,2,442,438.8,17.274,-20,21940,4
125,0x51,0,2,432,440.4,17.338,-22,22116,4
126,0x51,0,1,465,441.2,17.37,-20,22292,4
127,0x51,0,1,498,453.1,17.838,-21,22468,4
128,0x51,0,2,425,459.0,18.073,-22,22644,4
129,0x51,0,1,518,478.5,18.84,-17,22820,4
130,0x51,0,1,483,480.8,18.928,-15,22996,4
131,0x51,0,0,-1,480.8,18.928,0,23171,4
132,0x51,0,1,502,491.4,19.346,-18,23350,5
133,0x51,0,1,401,487.2,19.181,-21,23526,5
134,0x51,0,1,509,494.6,19.472,-17,23702,5
135,0x51,0,0,-1,494.6,19.472,0,23877,5
136,0x51,0,1,512,501.8,19.756,-18,24056,5
137,0x51,0,1,486,505.4,19.898,-15,24232,5
138,0x51,0,1,414,495.7,19.516,-24,24408,5
139,0x51,0,2,411,454.8,17.907,-22,24584,4
140,0x51,0,1,462,434.4,17.103,-17,24760,4
141,0x51,0,1,466,448.2,17.646,-19,24936,4
142,0x51,0,1,436,455.1,17.918,-14,25112,4
143,0x51,0,1,438,446.6,17.581,-17,25288,4
144,0x51,0,2,463,442.3,17.412,-19,25464,4
145,0x51,0,1,500,452.6,17.82,-13,25640,4
146,0x51,0,1,493,472.8,18.615,-20,25816,4
147,0x51,0,2,513,486.4,19.15,-16,25992,5
148,0x51,0,1,442,489.7,19.28,-21,26168,5
149,0x51,0,1,503,496.4,19.541,-20,26344,5
150,0x51,0,2,448,472.2,18.59,-17,26520,4
151,0x51,0,1,454,463.1,18.232,-18,26696,4
152,0x51,0,1,414,455.5,17.935,-23,26872,4
153,0x51,0,1,381,434.8,17.117,-21,27048,4
154,0x51,0,1,555,424.4,16.708,-21,27224,3
155,0x51,0,2,531,477.7,18.807,-19,27400,4
156,0x51,0,1,553,515.3,20.289,-16,27576,5
157,0x51,0,0,-1,515.3,20.289,0,27751,5
158,0x51,0,1,569,534.2,21.03,-20,27930,5
159,0x51,0,1,539,543.6,21.401,-20,28106,5
160,0x51,0,2,461,541.3,21.311,-22,28282,5
161,0x51,0,1,557,540.1,21.266,-18,28458,5
162,0x51,0,2,422,500.6,19.708,-23,28634,5
163,0x51,0,2,488,494.3,19.46,-18,28810,5
164,0x51,0,1,473,483.6,19.041,-22,28986,5
165,0x51,0,1,472,478.3,18.832,-14,29162,4
166,0x51,0,2,424,475.2,18.707,-23,29338,4
167,0x51,0,1,516,473.6,18.645,-20,29514,4
168,0x51,0,1,465,469.3,18.476,-21,29690,4
169,0x51,0,1,462,467.1,18.392,-21,29866,4
170,0x51,0,1,617,466.1,18.349,-18,30042,4
171,0x51,0,1,482,474.0,18.663,-22,30218,4
172,0x51,0,1,519,496.5,19.548,-17,30394,5
173,0x51,0,1,402,489.3,19.262,-25,30570,5
174,0x51,0,3,385,445.6,17.544,-20,30746,4
175,0x51,0,1,447,423.8,16.686,-15,30922,3
176,0x51,0,1,478,435.4,17.142,-17,31098,4
177,0x51,0,1,418,441.2,17.37,-25,31274,4
178,0x51,0,2,440,440.6,17.347,-26,31450,4
179,0x51,0,1,524,440.3,17.335,-19,31626,4
180,0x51,0,2,454,447.2,17.604,-20,31802,4
181,0x51,0,1,439,450.6,17.739,-23,31978,4
182,0x51,0,2,410,444.8,17.511,-20,32154,4
183,0x51,0,2,434,439.4,17.299,-20,32330,4
184,0x51,0,2,435,436.7,17.193,-23,32506,4
185,0x51,0,1,511,435.8,17.159,-21,32682,4
186,0x51,0,1,449,442.4,17.418,-17,32858,4
187,0x51,0,0,-1,442.4,17.418,0,33033,4
188,0x51,0,2,503,472.7,18.611,-16,33212,4
189,0x51,0,1,408,460.9,18.144,-21,33388,4
190,0x51,0,0,-1,460.9,18.144,0,33563,4
191,0x51,0,1,392,434.4,17.103,-18,33742,4
192,0x51,0,1,403,418.7,16.485,-13,33918,3
193,0x51,0,1,391,405.4,15.959,-26,34094,3
194,0x51,0,1,404,404.2,15.913,-18,34270,3
195,0x51,0,3,390,397.6,15.653,-29,34446,3
196,0x51,0,1,540,400.8,15.779,-17,34622,3
197,0x51,0,1,561,470.4,18.52,-18,34798,4
198,0x51,0,2,403,505.2,19.89,-23,34974,5
199,0x51,0,0,-1,505.2,19.89,0,35149,5
200,0x51,0,1,499,502.1,19.768,-21,35328,5
201,0x51,0,1,406,454.0,17.876,-15,35504,4
202,0x51,0,1,427,440.5,17.343,-15,35680,4
203,0x51,0,1,453,433.8,17.077,-16,35856,4
204,0x51,0,1,445,439.4,17.298,-23,36032,4
205,0x51,0,1,497,446.2,17.567,-23,36208,4
206,0x51,0,1,531,471.6,18.567,-19,36384,4
207,0x51,0,1,476,484.3,19.067,-21,36560,5
208,0x51,0,1,449,480.1,18.903,-19,36736,4
209,0x51,0,1,370,464.6,18.29,-26,36912,4
210,0x51,0,2,472,456.8,17.984,-19,37088,4
211,0x51,0,1,450,453.4,17.85,-20,37264,4
212,0x51,0,2,392,451.7,17.783,-24,37440,4
213,0x51,0,2,439,445.3,17.533,-21,37616,4
214,0x51,0,1,414,429.7,16.916,-16,37792,3
215,0x51,0,1,496,434.3,17.1,-16,37968,4
216,0x51,0,2,407,424.2,16.7,-25,38144,3
217,0x51,0,2,477,450.6,17.74,-21,38320,4
218,0x51,0,1,468,459.3,18.082,-20,38496,4
219,0x51,0,1,462,463.6,18.254,-22,38672,4
220,0x51,0,0,-1,463.6,18.254,0,38847,4
221,0x51,0,2,404,462.8,18.221,-21,39026,4
222,0x51,0,1,402,433.4,17.063,-27,39202,4
223,0x51,0,1,551,418.7,16.484,-17,39378,3
224,0x51,0,1,586,484.9,19.089,-16,39554,5
