frame id,address,retcode,numDistances,raw_mm,medianEMA_mm,medianEMA_in,p0 str,time now,LED status
913,0x51,0,1,449,446.5,17.58,-20,160939,4
914,0x51,0,0,-1,446.5,17.58,0,161114,4
915,0x51,0,1,504,447.8,17.629,-16,161293,4
916,0x51,0,1,436,448.4,17.653,-24,161469,4
917,0x51,0,1,423,442.2,17.409,-19,161645,4
918,0x51,0,0,-1,442.2,17.409,0,161820,4
919,0x51,0,0,-1,442.2,17.409,0,161998,4
920,0x51,0,1,474,439.1,17.287,-16,162177,4
921,0x51,0,1,425,432.0,17.01,-22,162353,4
922,0x51,0,2,448,440.0,17.324,-26,162529,4
923,0x51,0,1,443,441.5,17.382,-21,162705,4
924,0x51,0,2,447,444.3,17.49,-23,162881,4
925,0x51,0,0,-1,444.3,17.49,0,163056,4
926,0x51,0,2,377,443.6,17.466,-24,163235,4
927,0x51,0,2,405,424.3,16.705,-20,163411,3
928,0x51,0,2,422,414.7,16.325,-22,163587,3
929,0x51,0,1,383,409.8,16.135,-21,163763,3
930,0x51,0,1,462,415.9,16.375,-19,163939,3
931,0x51,0,3,387,401.5,15.805,-24,164115,3
932,0x51,0,1,423,412.2,16.229,-19,164291,3
933,0x51,0,2,408,410.1,16.146,-22,164467,3
934,0x51,0,1,517,416.6,16.4,-15,164643,3
935,0x51,0,1,481,448.8,17.668,-13,164819,4
936,0x51,0,2,451,464.9,18.303,-22,164995,4
937,0x51,0,2,476,470.4,18.521,-20,165171,4
938,0x51,0,0,-1,470.4,18.521,0,165346,4
939,0x51,0,0,-1,470.4,18.521,0,165524,4
940,0x51,0,1,522,473.2,18.631,-18,165703,4
941,0x51,0,2,502,487.6,19.197,-15,165879,5
942,0x51,0,2,464,494.8,19.481,-20,166055,5
943,0x51,0,0,-1,494.8,19.481,0,166230,5
944,0x51,0,1,401,479.4,18.874,-24,166409,4
945,0x51,0,1,537,471.7,18.571,-19,166585,4
946,0x51,0,1,505,488.4,19.226,-19,166761,5
947,0x51,0,1,396,496.7,19.554,-22,166937,5
948,0x51,0,2,404,450.3,17.73,-25,167113,4
949,0x51,0,2,417,427.2,16.818,-19,167289,3
950,0x51,0,2,370,415.6,16.362,-23,167465,3
951,0x51,0,2,406,410.8,16.173,-24,167641,3
952,0x51,0,1,443,408.4,16.079,-17,167817,3
953,0x51,0,1,424,416.2,16.386,-19,167993,3
954,0x51,0,1,434,425.1,16.736,-15,168169,3
955,0x51,0,1,436,429.5,16.911,-21,168345,3
956,0x51,0,1,483,432.8,17.038,-19,168521,4
957,0x51,0,1,413,434.4,17.102,-26,168697,4
958,0x51,0,1,474,454.2,17.882,-16,168873,4
959,0x51,0,1,551,464.1,18.272,-18,169049,4
960,0x51,0,1,461,469.0,18.466,-15,169225,4
961,0x51,0,1,444,465.0,18.308,-16,169401,4
962,0x51,0,0,-1,465.0,18.308,0,169576,4
963,0x51,0,2,448,456.5,17.973,-23,169755,4
964,0x51,0,1,570,452.3,17.805,-17,169931,4
965,0x51,0,1,455,453.6,17.859,-22,170107,4
966,0x51,0,2,384,454.3,17.886,-24,170283,4
967,0x51,0,1,467,454.7,17.9,-17,170459,4
968,0x51,0,1,413,433.8,17.08,-21,170635,4
969,0x51,0,1,531,450.4,17.733,-17,170811,4
970,0x51,0,1,441,445.7,17.548,-22,170987,4
971,0x51,0,1,521,483.4,19.03,-18,171163,5
972,0x51,0,1,433,462.2,18.196,-22,171339,4
973,0x51,0,1,450,456.1,17.956,-21,171515,4
974,0x51,0,1,443,449.5,17.699,-16,171691,4
975,0x51,0,0,-1,449.5,17.699,0,171866,4
976,0x51,0,1,476,449.8,17.708,-13,172045,4
977,0x51,0,1,475,462.4,18.204,-16,172221,4
978,0x51,0,2,410,468.7,18.452,-27,172397,4
979,0x51,0,1,479,471.8,18.577,-19,172573,4
980,0x51,0,1,611,475.4,18.717,-20,172749,4
981,0x51,0,2,489,482.2,18.985,-20,172925,4
982,0x51,0,2,504,493.1,19.414,-24,173101,5
983,0x51,0,1,554,498.6,19.628,-20,173277,5
984,0x51,0,0,-1,498.6,19.628,0,173452,5
985,0x51,0,1,406,501.3,19.735,-26,173631,5
986,0x51,0,2,447,474.1,18.667,-20,173807,4
987,0x51,0,1,430,452.1,17.798,-22,173983,4
988,0x51,0,1,500,449.5,17.698,-15,174159,4
989,0x51,0,1,444,446.8,17.589,-15,174335,4
990,0x51,0,2,450,448.4,17.653,-20,174511,4
991,0x51,0,1,483,449.2,17.685,-19,174687,4
992,0x51,0,1,539,466.1,18.35,-20,174863,4
993,0x51,0,1,517,491.5,19.352,-19,175039,5
994,0x51,0,0,-1,491.5,19.352,0,175214,5
995,0x51,0,0,-1,491.5,19.352,0,175392,5
996,0x51,0,2,412,504.3,19.853,-22,175571,5
997,0x51,0,1,449,476.6,18.765,-16,175747,4
998,0x51,0,1,461,462.8,18.221,-24,175923,4
999,0x51,0,2,439,455.9,17.949,-23,176099,4
1000,0x51,0,0,-1,455.9,17.949,0,176274,4
1001,0x51,0,1,452,454.0,17.872,-24,176453,4
1002,0x51,0,1,451,452.5,17.814,-16,176629,4
1003,0x51,0,1,456,452.2,17.805,-17,176805,4
1004,0x51,0,0,-1,452.2,17.805,0,176980,4
1005,0x51,0,3,366,451.6,17.78,-22,177159,4
1006,0x51,0,2,367,409.3,16.115,-25,177335,3
1007,0x51,0,1,420,388.2,15.282,-19,177511,3
1008,0x51,0,1,481,404.1,15.909,-16,177687,3
1009,0x51,0,2,426,415.0,16.34,-22,177863,3
1010,0x51,0,2,445,430.0,16.93,-22,178039,3
1011,0x51,0,2,514,437.5,17.225,-19,178215,4
1012,0x51,0,1,459,448.3,17.648,-18,178391,4
1013,0x51,0,1,503,475.6,18.725,-18,178567,4
1014,0x51,0,1,424,467.3,18.398,-17,178743,4
1015,0x51,0,1,398,445.7,17.546,-19,178919,4
1016,0x51,0,1,551,434.8,17.119,-17,179095,4
1017,0x51,0,1,495,464.9,18.304,-18,179271,4
1018,0x51,0,2,495,480.0,18.896,-18,179447,4
1019,0x51,0,1,459,487.5,19.192,-21,179623,5
1020,0x51,0,1,484,485.7,19.124,-23,179799,5
1021,0x51,0,1,534,484.9,19.089,-19,179975,5
1022,0x51,0,0,-1,484.9,19.089,0,180150,5
1023,0x51,0,1,540,509.4,20.056,-20,180329,5
1024,0x51,0,2,447,521.7,20.54,-15,180505,5
1025,0x51,0,1,432,484.4,19.069,-20,180681,5
1026,0x51,0,0,-1,484.4,19.069,0,180856,5
1027,0x51,0,1,406,458.2,18.039,-25,181035,4
1028,0x51,0,1,461,445.1,17.523,-15,181211,4
1029,0x51,0,1,472,453.0,17.836,-19,181387,4
1030,0x51,0,1,472,462.5,18.21,-23,181563,4
1031,0x51,0,1,575,467.3,18.396,-17,181739,4
1032,0x51,0,1,548,507.6,19.985,-20,181915,5
1033,0x51,0,1,573,540.3,21.272,-17,182091,5
1034,0x51,0,1,518,544.2,21.424,-19,182267,5
1035,0x51,0,1,473,531.1,20.909,-18,182443,5
1036,0x51,0,2,395,502.0,19.765,-23,182619,5
1037,0x51,0,1,459,480.5,18.918,-20,182795,4
1038,0x51,0,1,456,468.3,18.435,-20,182971,4
1039,0x51,0,1,389,462.1,18.194,-20,183147,4
1040,0x51,0,1,447,454.6,17.896,-19,183323,4
1041,0x51,0,1,499,450.8,17.747,-16,183499,4
1042,0x51,0,2,456,453.4,17.85,-19,183675,4
1043,0x51,0,1,485,469.2,18.472,-17,183851,4
1044,0x51,0,1,486,477.1,18.783,-16,184027,4
1045,0x51,0,2,422,481.0,18.939,-19,184203,4
1046,0x51,0,2,433,457.0,17.993,-20,184379,4
1047,0x51,0,1,489,445.0,17.52,-21,184555,4
1048,0x51,0,0,-1,445.0,17.52,0,184730,4
1049,0x51,0,1,465,455.0,17.914,-18,184909,4
1050,0x51,0,2,528,472.0,18.583,-19,185085,4
1051,0x51,0,1,527,499.5,19.665,-17,185261,5
1052,0x51,0,1,393,513.3,20.207,-21,185437,5
1053,0x51,0,1,438,475.6,18.725,-21,185613,4
1054,0x51,0,0,-1,475.6,18.725,0,185788,4
