frame id,address,retcode,numDistances,raw_mm,medianEMA_mm,medianEMA_in,p0 str,time now,LED status
400,0x51,0,2,333,355.8,14.006,-25,71726,2
401,0x51,0,3,362,356.1,14.021,-23,71905,2
402,0x51,0,2,358,356.7,14.043,-22,72084,2
403,0x51,0,2,337,357.1,14.058,-23,72263,2
404,0x51,0,2,337,351.1,13.821,-23,72442,2
405,0x51,0,2,336,346.8,13.655,-22,72621,2
406,0x51,0,2,341,343.9,13.539,-21,72800,2
407,0x51,0,2,347,343.0,13.505,-19,72979,2
408,0x51,0,2,339,342.4,13.481,-21,73158,2
409,0x51,0,3,351,343.8,13.535,-24,73337,2
410,0x51,0,1,349,345.4,13.597,-19,73516,2
411,0x51,0,3,341,346.4,13.64,-21,73695,2
412,0x51,0,2,346,346.3,13.634,-19,73874,2
413,0x51,0,2,352,346.2,13.631,-23,74053,2
414,0x51,0,2,347,346.5,13.64,-23,74232,2
415,0x51,0,1,349,347.2,13.67,-20,74411,2
416,0x51,0,2,342,347.2,13.667,-22,74590,2
417,0x51,0,1,344,346.2,13.63,-20,74769,2
418,0x51,0,2,349,345.5,13.604,-20,74948,2
419,0x51,0,1,442,346.6,13.645,-19,75127,2
420,0x51,0,2,343,347.3,13.673,-21,75306,2
421,0x51,0,2,359,350.8,13.812,-19,75485,2
422,0x51,0,2,347,349.7,13.767,-20,75664,2
423,0x51,0,2,392,352.5,13.877,-20,75843,2
424,0x51,0,1,347,350.8,13.812,-19,76022,2
425,0x51,0,1,350,350.6,13.802,-19,76201,2
426,0x51,0,1,345,349.5,13.76,-19,76380,2
427,0x51,0,1,354,349.7,13.766,-19,76559,2
428,0x51,0,1,346,348.6,13.723,-21,76738,2
429,0x51,0,1,351,349.3,13.752,-19,76917,2
430,0x51,0,1,354,349.8,13.772,-19,77096,2
431,0x51,0,3,383,351.1,13.821,-22,77275,2
432,0x51,0,2,353,351.9,13.856,-20,77454,2
433,0x51,0,2,344,352.3,13.869,-21,77633,2
434,0x51,0,1,355,352.5,13.877,-19,77812,2
435,0x51,0,2,351,352.0,13.86,-19,77991,2
436,0x51,0,4,341,351.7,13.847,-22,78170,2
437,0x51,0,1,349,350.9,13.815,-19,78349,2
438,0x51,0,2,346,349.4,13.757,-20,78528,2
439,0x51,0,2,352,349.3,13.752,-20,78707,2
440,0x51,0,1,355,350.1,13.784,-19,78886,2
441,0x51,0,3,354,351.3,13.83,-19,79065,2
442,0x51,0,1,350,352.1,13.862,-19,79244,2
443,0x51,0,1,352,352.1,13.861,-20,79423,2
444,0x51,0,2,344,351.4,13.836,-20,79602,2
445,0x51,0,2,349,350.7,13.808,-20,79781,2
446,0x51,0,1,350,350.2,13.787,-21,79960,2
447,0x51,0,1,349,349.8,13.773,-19,80139,2
448,0x51,0,2,346,349.6,13.763,-22,80318,2
449,0x51,0,3,347,348.8,13.733,-20,80497,2
450,0x51,0,1,351,348.3,13.711,-20,80676,2
451,0x51,0,2,352,349.1,13.744,-19,80855,2
452,0x51,0,1,352,350.0,13.778,-19,81034,2
453,0x51,0,2,356,350.6,13.802,-19,81213,2
454,0x51,0,2,354,351.6,13.843,-19,81392,2
455,0x51,0,2,352,352.3,13.871,-19,81571,2
456,0x51,0,2,343,352.2,13.867,-20,81750,2
457,0x51,0,1,350,351.6,13.841,-20,81929,2
458,0x51,0,2,362,351.1,13.822,-23,82108,2
459,0x51,0,1,347,350.8,13.81,-20,82287,2
460,0x51,0,1,354,351.7,13.848,-20,82466,2
461,0x51,0,2,351,351.5,13.839,-19,82645,2
462,0x51,0,2,361,352.3,13.868,-22,82824,2
463,0x51,0,3,341,351.9,13.854,-22,83003,2
464,0x51,0,2,353,352.2,13.867,-20,83182,2
465,0x51,0,2,353,352.5,13.876,-20,83361,2
466,0x51,0,2,354,352.6,13.883,-18,83540,2
467,0x51,0,2,356,353.0,13.899,-18,83719,2
468,0x51,0,2,355,353.6,13.922,-19,83898,2
469,0x51,0,2,354,354.0,13.938,-19,84077,2
470,0x51,0,1,354,354.0,13.938,-20,84256,2
471,0x51,0,2,355,354.0,13.938,-19,84435,2
472,0x51,0,2,358,354.3,13.949,-19,84614,2
473,0x51,0,2,355,354.5,13.957,-20,84793,2
474,0x51,0,2,359,355.6,13.999,-20,84972,2
475,0x51,0,2,352,355.4,13.992,-20,85151,2
476,0x51,0,2,358,356.2,14.023,-18,85330,2
477,0x51,0,3,358,356.7,14.044,-19,85509,2
478,0x51,0,2,354,357.1,14.059,-20,85688,2
479,0x51,0,2,354,356.2,14.023,-19,85867,2
480,0x51,0,1,351,355.5,13.997,-20,86046,2
481,0x51,0,2,350,354.2,13.944,-19,86225,2
482,0x51,0,2,358,353.2,13.906,-19,86404,2
483,0x51,0,2,355,353.8,13.927,-18,86583,2
484,0x51,0,2,353,354.1,13.942,-18,86762,2
485,0x51,0,2,350,353.8,13.929,-19,86941,2
486,0x51,0,3,354,353.6,13.919,-19,87120,2
487,0x51,0,2,354,353.7,13.925,-18,87299,2
488,0x51,0,2,352,353.8,13.928,-20,87478,2
489,0x51,0,2,352,353.2,13.907,-20,87657,2
490,0x51,0,2,353,352.9,13.893,-20,87836,2
491,0x51,0,2,349,352.6,13.882,-19,88015,2
492,0x51,0,2,352,352.4,13.875,-21,88194,2
493,0x51,0,3,344,351.4,13.835,-23,88373,2
494,0x51,0,2,345,349.5,13.759,-22,88552,2
495,0x51,0,3,354,348.1,13.706,-22,88731,2
496,0x51,0,3,353,349.6,13.764,-23,88910,2
497,0x51,0,2,351,350.6,13.804,-22,89089,2
498,0x51,0,2,347,350.7,13.808,-20,89268,2
499,0x51,0,2,346,349.6,13.764,-20,89447,2
500,0x51,0,1,353,348.8,13.733,-19,89626,2
501,0x51,0,1,351,349.5,13.759,-19,89805,2
