frame id,address,retcode,numDistances,raw_mm,medianEMA_mm,medianEMA_in,p0 str,time now,LED status
16,0x51,0,1,406,406.5,16.005,-23,2970,3
17,0x51,0,2,408,406.4,15.999,-24,3149,3
18,0x51,0,1,407,406.6,16.006,-24,3328,3
19,0x51,0,1,407,406.7,16.012,-23,3507,3
20,0x51,0,1,409,406.8,16.015,-25,3686,3
21,0x51,0,1,411,407.4,16.041,-25,3865,3
22,0x51,0,1,408,407.9,16.06,-25,4044,3
23,0x51,0,2,409,408.2,16.072,-25,4223,3
24,0x51,0,0,-1,408.2,16.072,0,4401,3
25,0x51,0,2,682,408.5,16.081,-18,4582,3
26,0x51,0,1,411,409.2,16.111,-24,4761,3
27,0x51,0,1,413,410.4,16.156,-26,4940,3
28,0x51,0,0,-1,410.4,16.156,0,5118,3
29,0x51,0,2,413,411.2,16.187,-27,5299,3
30,0x51,0,0,-1,411.2,16.187,0,5477,3
31,0x51,0,0,-1,411.2,16.187,0,5657,3
32,0x51,0,2,412,411.7,16.209,-26,5838,3
33,0x51,0,1,409,411.8,16.212,-26,6017,3
34,0x51,0,1,415,411.9,16.215,-26,6196,3
35,0x51,0,1,412,411.9,16.217,-25,6375,3
36,0x51,0,2,413,412.2,16.23,-26,6554,3
37,0x51,0,2,415,412.5,16.239,-26,6733,3
38,0x51,0,0,-1,412.5,16.239,0,6911,3
39,0x51,0,0,-1,412.5,16.239,0,7091,3
40,0x51,0,2,412,412.6,16.245,-26,7272,3
41,0x51,0,0,-1,412.6,16.245,0,7450,3
42,0x51,0,1,419,413.3,16.273,-26,7631,3
43,0x51,0,1,405,412.9,16.257,-27,7810,3
44,0x51,0,1,412,412.7,16.246,-26,7989,3
45,0x51,0,2,414,412.5,16.239,-25,8168,3
46,0x51,0,1,410,412.3,16.233,-26,8347,3
47,0x51,0,2,414,412.8,16.253,-27,8526,3
48,0x51,0,0,-1,412.8,16.253,0,8704,3
49,0x51,0,0,-1,412.8,16.253,0,8884,3
50,0x51,0,1,411,412.3,16.231,-25,9065,3
51,0x51,0,0,-1,412.3,16.231,0,9243,3
52,0x51,0,1,413,412.5,16.24,-26,9424,3
