sync_time_s,raw_in_run1,filtered_in_run1,raw_in_run2,filtered_in_run2,raw_in_run3,filtered_in_run3
11.200000000000001,13.591624910522555,13.58218181818182,13.588682770585212,13.980881355932132,13.457408732999337,13.426852272727292
11.4,15.147637795275587,13.972,14.126252684323486,14.057340909090884,14.571403006442598,13.512363636363645
11.600000000000001,14.072118826055817,14.148568181818183,13.689443480581819,13.908186440677953,13.405511811023327,13.551500000000004
11.8,14.663564781675024,14.407727272727273,14.748568360773632,13.83870454545454,14.433607730851605,13.997374999999934
12.0,15.226377952755902,14.534545454545455,15.862562634215879,14.115522727272818,13.075340014316359,13.559249999999961
12.200000000000001,13.877952755905506,14.518522727272726,14.083366697806625,14.576435028248635,12.929939155332887,13.31294318181816
12.4,13.998747315676455,14.311204545454546,13.003692335068163,14.26114124293777,13.65023264137459,13.182147727272715
12.600000000000001,13.909269863994263,13.968590909090905,13.411183771520191,13.8349830508474,13.44040801717938,13.121511363636358
12.8,12.3890479599141,13.529431818181816,13.728813559322123,13.637627118644073,12.146564065855296,12.943795454545418
13.0,14.172333571939866,13.297772727272728,14.495347172512744,13.721090909090956,13.650295831665417,12.872
13.200000000000001,14.10522548317824,13.673659090909092,14.237652111667154,14.00645454545457,16.00805195960707,12.760229050279312
13.4,12.22798854688618,13.900704545454545,13.135815650163018,14.378994350282584,14.652827487472962,13.804727272727353
13.600000000000001,15.511811023622034,14.078500000000005,13.779972418701465,14.118768361581754,13.516463851109503,14.180181818181762
13.8,13.741947029348587,14.405227272727274,12.593086881088997,13.331661016949072,13.35361488904793,13.815454545454507
14.0,12.429312813171082,14.011749999999997,12.791049423906802,12.97118079096041,12.322834645669019,13.554999999999966
14.200000000000001,13.610415175375817,13.239954545454541,11.342586413986133,12.750254237288104,11.74302075876887,12.963636363636246
14.4,13.726735862562633,13.293363636363637,15.70195060844647,12.882863636363785,15.762347888332904,12.394363636363577
14.600000000000001,15.126163206871881,13.715204545454549,14.610970238889635,13.698,18.643521832498546,14.390727272727663
14.8,14.33607730851825,14.107068181818184,14.633213221228706,13.875418994413483,16.295633500357752,15.75750000000005
15.0,13.125447387258406,14.286113636363636,13.4908136482936,14.279887005649751,14.98568360773049,15.982272727272676
15.200000000000001,13.671259842519682,14.07747727272727,13.45856132390261,14.3087288135593,13.487831066571403,15.478409090908965
15.4,11.417322834645676,13.252045454545456,11.838827349970586,13.527406779660858,13.389405869720548,14.552272727272586
15.600000000000001,13.555833929849722,12.702886363636361,9.356288091106933,12.320728813559143,12.75053686471019,13.742636363636278
15.8,13.051181102362182,12.451249999999998,12.48765514480188,11.657033898305148,12.64853256979234,13.159181818181741
16.0,12.872226198997856,12.650204545454546,13.03483251034311,12.127282485875769,12.587687902648545,12.838909090909059
16.2,12.89012168933428,12.779977272727272,13.380488455891985,12.547689265536754,14.015748031495953,12.704000000000038
16.400000000000002,13.676628489620624,12.922113636363642,13.61003603363184,12.912525423728896,13.324982104509782,13.032272727272806
16.6,13.55672870436647,13.276886363636367,14.786689799368148,13.51888135593229,14.173228346456826,13.518000000000038
16.8,12.358625626342167,13.254886363636361,13.517060367453883,13.96066666666671,14.738725841088021,13.888727272727346
17.0,13.16392269148175,12.962272727272728,16.548183607731467,14.164357954545475,14.989262705798232,14.342909090909137
17.2,12.00608446671439,12.827409090909091,12.59375417055848,13.68767796610162,12.752326413743221,14.540863636363648
17.400000000000002,11.54348604151754,12.286522727272722,14.217936740958669,13.859847457627136,14.087329992842296,14.59872727272728
17.6,15.691660701503274,11.888977272727269,16.613278453829775,14.202778409091135,16.487115246958087,14.625090909090911
17.8,14.41411984518883,11.965530726256986,15.94488188976313,15.41366666666677,14.4130279169648,14.629272727272715
18.0,14.28418038654262,12.975102272727282,14.258418968815667,15.711474576271144,15.048317823909343,14.553590909090904
18.2,16.604330708661422,14.39425,16.371913027917266,15.49603977272725,17.78811739441575,14.489727272727258
18.400000000000002,13.987115246957734,14.87157954545455,15.192846656879262,15.396627118644055,15.019685039370316,14.74800000000011
18.6,11.812365783822463,14.275954545454534,13.00057831754052,14.996853107344556,12.75232641374297,14.833181818181757
18.8,12.441392269148176,13.439340909090909,14.235063837359565,14.596853107344575,13.527201145311906,14.526681818181782
19.0,11.92242304939155,12.64238636363636,11.518208661417681,13.659204545454525,12.104509663564421,13.300545454545258
19.200000000000003,13.041338582677174,12.67914772727273,13.405178166288524,13.524067796610153,14.346814602720023,13.720227272727286
19.400000000000002,13.888690050107375,12.93029545454546,13.618710796743763,13.443774011299434,13.872584108804594,13.801454545454558
19.6,13.665443808160344,13.429363636363638,13.427643578450784,13.413864406779652,13.824266284896142,13.861363636363636
19.8,13.94327129563352,13.697909090909093,12.707860669958597,13.212305084745715,13.511095204008562,13.797272727272702
20.0,13.632337151037932,13.551227272727271,13.064415676854043,13.005412429378508,13.099498926270487,13.63395454545452
20.200000000000003,15.788743736578473,14.00810227272729,13.722807954090595,13.070723163841826,16.82534001431734,13.519181818181806
20.400000000000002,16.958661417322837,15.393750000000013,15.110770052048752,13.457966101695066,16.130994989262266,14.4870000000002
20.6,15.708661417322787,16.22228409090909,15.617242759908802,14.322502824858832,14.724409448818434,15.21499999999996
20.8,12.661506800286329,15.9015,13.706156048675831,14.58249999999995,12.075876879026758,14.870045454545334
21.0,13.36614173228346,14.969397727272726,13.266159526669021,14.201090395480158,12.83822476735825,13.91163636363618
21.200000000000003,12.045901932713031,14.057965909090916,12.82972440944903,13.788749999999945,12.109878310666154,13.138090909090948
21.400000000000002,13.293664996420873,13.596522727272717,14.577605765381348,13.54698305084743,12.741589119541588,12.92872727272716
21.6,12.636005726556917,13.024261363636365,12.909826949596903,13.4364858757062,13.403722261990346,12.975090909090998
21.8,15.58562992125988,13.049931818181818,15.523377374438903,14.232672316384322,14.570508231925668,13.509000000000084
22.0,13.212240515390128,13.081011363636364,14.001067663152096,14.17927118644067,13.707945597709207,13.813500000000039
22.200000000000003,13.317376521116664,13.22765909090909,13.042839983985097,14.04110169491517,12.795275590551256,13.717818181818135
22.400000000000002,12.62258410880458,13.117590909090907,12.726322345299797,13.564101694915191,12.77738010021443,13.38531818181812
22.6,12.780511811023635,12.90125,12.481649539570537,13.311898305084735,11.964924838940853,13.089545454545446
22.8,12.95946671438797,12.72056818181818,13.077316606610568,13.18325423728811,12.578740157480183,12.829999999999929
23.0,14.161148890479593,12.916545454545453,13.270830552960602,13.173084745762722,12.641374373657957,12.70536363636366
23.200000000000003,14.5933249821045,13.616318181818192,13.385826771653544,13.275983050847474,16.62491052254913,12.819727272727285
23.400000000000002,14.26762705798139,14.07971590909091,12.876907335735487,13.337723163841815,15.211166785969416,13.802454545454745
23.6,12.350125268432347,14.128488636363628,12.968325993148477,13.33029378531069,12.70400858983516,14.391954545454396
23.8,11.53409090909091,13.135840909090899,10.003781306997872,12.845898305084571,11.642806012884781,13.427363636363472
24.0,11.316660701503219,12.327886363636363,10.76271186440669,11.736525423728697,10.769506084466201,12.512090909090823
24.200000000000003,12.09198282032934,11.923647727272725,10.456648427421182,11.040954802259831,9.624194702935249,11.847545454545338
24.400000000000002,12.93351825340012,11.987545454545458,11.420881711820153,10.774796610169464,12.780959198282597,11.291999999999943
24.6,11.712151037938433,12.171636363636363,11.148890479598972,10.806386363636383,11.9005010737289,11.122818181818173
24.8,12.942913385826785,12.2555,11.052982783931691,10.937169491525443,11.267000715819652,11.19204545454547
25.0,12.139997330842114,12.256564245810056,15.83945015347599,11.040491525423842,15.905511811022917,11.252000000000024
25.200000000000003,11.120257695060841,11.828818181818173,12.143879742304685,11.766454545454607,11.573013600572704,11.422363636363672
25.400000000000002,10.87687902648532,11.438999999999997,10.760042706525967,11.883050847457534,11.34931997136692,11.592999999999995
25.6,10.832140300644246,11.193409090909089,10.521597935851341,11.364016949152479,9.89262705798129,11.27240909090896
25.8,11.159627773801004,11.123090909090909,9.873882290137177,10.914254237288059,10.211166785970144,10.645999999999935
26.0,11.705440229062276,11.146727272727272,11.536545219983639,10.76001694915255,11.875447387258676,10.57168181818184
26.200000000000003,13.546886184681496,11.488000000000007,15.778726811691616,11.504966101695073,15.783822476736608,11.345454545454706
26.400000000000002,15.288117394416616,12.676909090909097,14.097157346856637,12.791864406779874,14.167859699355349,12.724090909091121
26.6,13.217609162491042,13.315454545454546,14.28753579098067,13.594420454545517,14.574087329992189,13.860272727272745
26.8,12.215461703650677,13.31409090909091,14.215490012900903,13.946841807909635,11.576592698640274,13.866181818181756
27.0,12.73085182534001,13.017818181818178,13.307086614172889,14.081909090909093,12.702219040801506,13.258272727272592
27.200000000000003,13.011811023622093,12.743000000000006,12.281462698518736,13.726548022598749,12.598425196850652,12.830500000000042
27.400000000000002,14.31997136721547,13.274454545454555,15.120794559771612,13.13369318181812,15.425912670007701,13.076000000000032
27.6,11.649964209019302,13.725590909090911,12.286596277737017,12.861164772727241,16.40121689334283,14.380500000000287
27.8,14.155332856120292,14.091272727272731,12.50500467102659,12.755220338983039,12.437365783821734,15.468454545454684
28.0,13.554044380816034,13.830818181818183,13.160950220205391,12.71238983050847,12.66642806012896,14.056045454545327
28.200000000000003,13.564781675017876,13.782181818181815,12.400907513679478,12.687135593220331,13.19613457408726,13.319454545454501
28.400000000000002,12.961703650680038,13.68518181818182,12.214566929133623,12.604749999999974,13.775948460988312,13.142545454545466
28.6,13.77594846098783,13.714727272727274,12.465634592286637,12.524180790960461,16.012884753042346,13.764818181818391
28.8,13.795633500357912,13.740545454545455,14.458661417322974,12.96331250000013,15.16821760916216,14.82268181818192
29.0,13.096223141598825,13.752,13.298411851060656,13.538338983050904,13.09949892627032,14.80727272727267
29.200000000000003,12.028559989323348,13.763966480446928,12.865118555095913,13.346451977401069,13.283822476735995,14.13586363636352
29.400000000000002,12.901753758052978,13.34385227272727,13.480449176807548,13.104357954545423,14.330708661416905,13.715999999999973
29.6,13.464566929133852,13.112749999999998,11.726945148805616,12.958994350282401,11.485325697923788,13.427045454545286
29.8,12.964835361488905,13.031761363636363,12.09198282032931,12.471681818181777,10.220205525156997,12.642
30.0,12.718772369362926,13.034772727272728,11.745851683793541,12.243610169491506,11.465812536145018,12.456441340782051
30.200000000000003,12.252147458840376,12.821829545454543,11.48890479599163,12.157113636363633,12.798854688618686,12.170443181818177
30.400000000000002,11.332766642805986,12.491624999999996,10.636184681459868,11.742732954545346,10.904617036506187,12.14594318181818
30.6,10.223246241947024,11.766034090909084,9.103162952088468,10.841677966101546,9.812097351467457,11.213965909090719
30.8,12.863725841088078,11.24238636363636,9.180386542591323,9.996715909090783,12.776037938440052,10.449670454545355
31.0,11.695597709377234,11.46560227272727,13.491338582677118,9.640440000000273,10.566839656407236,10.449727272727504
31.200000000000003,12.37428418038652,11.983306818181815,12.697851327905553,11.542615819209203,13.758500357909659,11.807613636363769
