frame id,address,retcode,numDistances,raw_mm,medianEMA_mm,medianEMA_in,p0 str,time now,LED status
74,0x51,0,1,451,448.3,17.65,-19,13352,4
75,0x51,0,1,451,449.1,17.682,-18,13531,4
76,0x51,0,1,450,449.7,17.704,-18,13710,4
77,0x51,0,1,455,450.1,17.72,-18,13889,4
78,0x51,0,2,450,450.1,17.719,-18,14068,4
79,0x51,0,2,449,450.0,17.718,-19,14247,4
80,0x51,0,1,450,450.0,17.718,-19,14426,4
81,0x51,0,1,455,450.0,17.717,-18,14605,4
82,0x51,0,1,449,450.0,17.717,-18,14784,4
83,0x51,0,1,450,450.0,17.717,-17,14963,4
84,0x51,0,1,451,450.0,17.717,-18,15142,4
85,0x51,0,1,450,450.0,17.717,-18,15321,4
86,0x51,0,1,452,450.3,17.728,-18,15500,4
87,0x51,0,2,453,450.8,17.749,-18,15679,4
88,0x51,0,1,461,451.5,17.774,-18,15858,4
89,0x51,0,1,456,452.8,17.828,-19,16037,4
90,0x51,0,1,458,454.4,17.889,-20,16216,4
91,0x51,0,2,407,454.9,17.908,-24,16395,4
92,0x51,0,1,457,455.5,17.933,-18,16574,4
93,0x51,0,2,406,441.0,17.36,-24,16753,4
94,0x51,0,1,459,445.8,17.55,-20,16932,4
95,0x51,0,1,459,449.7,17.706,-19,17111,4
96,0x51,0,1,453,452.5,17.816,-19,17290,4
97,0x51,0,1,462,454.5,17.892,-19,17469,4
98,0x51,0,1,458,455.5,17.934,-19,17648,4
99,0x51,0,2,411,456.3,17.963,-25,17827,4
100,0x51,0,1,456,456.2,17.96,-19,18006,4
101,0x51,0,1,460,456.1,17.958,-20,18185,4
102,0x51,0,1,459,457.0,17.992,-19,18364,4
103,0x51,0,1,460,457.9,18.027,-18,18543,4
104,0x51,0,1,458,458.2,18.04,-20,18722,4
105,0x51,0,2,411,458.2,18.038,-24,18901,4
106,0x51,0,2,406,444.0,17.481,-25,19080,4
107,0x51,0,1,461,434.1,17.091,-18,19259,4
108,0x51,0,1,458,441.3,17.373,-18,19438,4
109,0x51,0,1,460,446.9,17.594,-18,19617,4
110,0x51,0,2,458,450.2,17.725,-18,19796,4
111,0x51,0,1,458,452.6,17.817,-18,19975,4
112,0x51,0,1,460,454.2,17.882,-17,20154,4
113,0x51,0,2,411,455.3,17.927,-25,20333,4
114,0x51,0,1,459,456.4,17.97,-18,20512,4
115,0x51,0,2,455,456.0,17.953,-18,20691,4
116,0x51,0,1,458,456.6,17.976,-18,20870,4
117,0x51,0,1,456,456.4,17.969,-18,21049,4
118,0x51,0,1,459,456.9,17.988,-17,21228,4
119,0x51,0,2,460,457.5,18.013,-19,21407,4
120,0x51,0,1,457,458.0,18.03,-18,21586,4
121,0x51,0,1,457,457.7,18.019,-18,21765,4
122,0x51,0,1,458,457.5,18.011,-18,21944,4
123,0x51,0,1,459,457.6,18.017,-17,22123,4
124,0x51,0,1,459,458.0,18.033,-18,22302,4
125,0x51,0,1,463,458.3,18.044,-18,22481,4
126,0x51,0,1,459,458.5,18.052,-18,22660,4
127,0x51,0,1,456,458.7,18.058,-17,22839,4
128,0x51,0,1,458,458.5,18.05,-18,23018,4
129,0x51,0,1,462,458.3,18.044,-18,23197,4
130,0x51,0,1,461,459.1,18.076,-18,23376,4
131,0x51,0,1,458,459.7,18.098,-18,23555,4
132,0x51,0,1,460,459.8,18.102,-19,23734,4
133,0x51,0,1,458,459.2,18.081,-19,23913,4
134,0x51,0,1,462,459.5,18.09,-18,24092,4
135,0x51,0,1,459,459.3,18.084,-18,24271,4
136,0x51,0,1,455,459.2,18.08,-17,24450,4
137,0x51,0,1,463,459.2,18.077,-17,24629,4
138,0x51,0,1,459,459.1,18.075,-18,24808,4
139,0x51,0,1,457,459.1,18.074,-18,24987,4
140,0x51,0,1,461,459.1,18.073,-18,25166,4
141,0x51,0,1,459,459.0,18.072,-18,25345,4
142,0x51,0,1,460,459.3,18.084,-18,25524,4
143,0x51,0,1,457,459.2,18.08,-17,25703,4
144,0x51,0,1,462,459.5,18.089,-18,25882,4
145,0x51,0,1,457,458.7,18.06,-18,26061,4
146,0x51,0,1,458,458.5,18.051,-17,26240,4
147,0x51,0,1,460,458.4,18.045,-18,26419,4
148,0x51,0,1,458,458.2,18.041,-17,26598,4
149,0x51,0,3,414,458.2,18.038,-25,26777,4
150,0x51,0,1,458,458.1,18.036,-17,26956,4
151,0x51,0,1,460,458.1,18.035,-17,27135,4
152,0x51,0,1,458,458.1,18.034,-17,27314,4
153,0x51,0,1,460,458.6,18.057,-18,27493,4
154,0x51,0,1,456,458.4,18.049,-17,27672,4
155,0x51,0,1,461,458.9,18.067,-18,27851,4
156,0x51,0,1,459,458.9,18.069,-17,28030,4
157,0x51,0,1,455,459.0,18.069,-18,28209,4
158,0x51,0,1,456,458.1,18.034,-17,28388,4
159,0x51,0,2,458,457.4,18.01,-17,28567,4
160,0x51,0,1,459,457.6,18.016,-18,28746,4
161,0x51,0,1,454,457.7,18.021,-17,28925,4
162,0x51,0,1,457,457.5,18.012,-18,29104,4
163,0x51,0,2,456,457.1,17.994,-17,29283,4
164,0x51,0,2,461,457.0,17.994,-16,29462,4
165,0x51,0,1,456,456.7,17.981,-17,29641,4
166,0x51,0,1,457,456.8,17.985,-17,29820,4
167,0x51,0,1,459,456.9,17.987,-17,29999,4
168,0x51,0,1,454,456.9,17.988,-16,30178,4
169,0x51,0,1,454,456.0,17.954,-18,30357,4
170,0x51,0,2,455,455.4,17.93,-21,30536,4
171,0x51,0,1,454,455.0,17.913,-18,30715,4
172,0x51,0,1,457,455.0,17.913,-16,30894,4
173,0x51,0,1,457,455.6,17.937,-16,31073,4
