frame id,address,retcode,numDistances,raw_mm,medianEMA_mm,medianEMA_in,p0 str,time now,LED status
3567,0x51,0,2,307,306.0,12.048,-15,638547,1
3568,0x51,0,2,308,306.3,12.059,-15,638726,1
3569,0x51,0,2,310,306.8,12.079,-15,638905,1
3570,0x51,0,2,308,307.2,12.093,-15,639084,1
3571,0x51,0,2,307,307.4,12.103,-15,639263,1
3572,0x51,0,2,306,307.3,12.098,-15,639442,1
3573,0x51,0,2,305,306.9,12.083,-15,639621,1
3574,0x51,0,2,307,306.6,12.072,-16,639800,1
3575,0x51,0,2,304,306.1,12.053,-15,639979,1
3576,0x51,0,1,305,305.8,12.039,-15,640158,1
3577,0x51,0,2,304,305.3,12.018,-15,640337,1
3578,0x51,0,2,306,305.2,12.015,-15,640516,1
3579,0x51,0,2,304,304.8,12.001,-15,640695,1
3580,0x51,0,1,305,304.9,12.003,-15,640874,1
3581,0x51,0,2,306,304.9,12.005,-16,641053,1
3582,0x51,0,2,308,305.2,12.017,-15,641232,1
3583,0x51,0,2,306,305.5,12.026,-15,641411,1
3584,0x51,0,2,303,305.6,12.033,-16,641590,1
3585,0x51,0,2,305,305.4,12.025,-15,641769,1
3586,0x51,0,2,304,305.0,12.008,-15,641948,1
3587,0x51,0,1,305,305.0,12.008,-17,642127,1
3588,0x51,0,2,308,305.0,12.008,-15,642306,1
3589,0x51,0,1,307,305.6,12.032,-15,642485,1
3590,0x51,0,1,308,306.3,12.06,-15,642664,1
3591,0x51,0,2,308,306.8,12.08,-15,642843,1
3592,0x51,0,2,308,307.2,12.094,-15,643022,1
3593,0x51,0,2,305,307.4,12.103,-15,643201,1
3594,0x51,0,2,305,306.7,12.075,-16,643380,1
3595,0x51,0,1,305,306.2,12.055,-15,643559,1
3596,0x51,0,2,306,305.8,12.041,-15,643738,1
3597,0x51,0,2,306,305.9,12.043,-15,643917,1
3598,0x51,0,2,305,305.9,12.044,-16,644096,1
3599,0x51,0,2,309,305.9,12.045,-16,644275,1
3600,0x51,0,2,308,306.6,12.069,-15,644454,1
3601,0x51,0,2,305,307.0,12.086,-15,644633,1
3602,0x51,0,3,306,306.7,12.075,-15,644812,1
3603,0x51,0,2,306,306.5,12.066,-15,644991,1
3604,0x51,0,2,304,306.3,12.061,-15,645170,1
3605,0x51,0,2,307,306.2,12.057,-15,645349,1
3606,0x51,0,2,306,306.2,12.054,-15,645528,1
3607,0x51,0,1,305,306.1,12.052,-14,645707,1
3608,0x51,0,1,305,305.8,12.039,-16,645886,1
3609,0x51,0,1,304,305.5,12.029,-16,646065,1
3610,0x51,0,1,302,305.1,12.011,-18,646244,1
3611,0x51,0,1,299,304.2,11.975,-16,646423,1
3612,0x51,0,1,303,303.5,11.949,-17,646602,1
3613,0x51,0,1,300,302.5,11.908,-17,646781,1
3614,0x51,0,2,305,302.6,11.914,-15,646960,1
3615,0x51,0,2,305,303.3,11.942,-15,647139,1
3616,0x51,0,2,305,303.8,11.962,-15,647318,1
3617,0x51,0,2,307,304.2,11.976,-15,647497,1
3618,0x51,0,1,309,305.0,12.009,-15,647676,1
3619,0x51,0,2,304,305.6,12.032,-16,647855,1
3620,0x51,0,2,307,306.0,12.049,-15,648034,1
3621,0x51,0,2,303,305.4,12.025,-16,648213,1
3622,0x51,0,2,306,305.6,12.031,-16,648392,1
3623,0x51,0,2,302,304.8,12.001,-16,648571,1
3624,0x51,0,1,306,305.2,12.015,-15,648750,1
3625,0x51,0,1,308,305.4,12.024,-15,648929,1
3626,0x51,0,1,309,306.2,12.055,-16,649108,1
3627,0x51,0,2,306,306.7,12.076,-16,649287,1
3628,0x51,0,2,307,306.8,12.079,-16,649466,1
3629,0x51,0,1,304,306.6,12.07,-16,649645,1
3630,0x51,0,2,307,306.7,12.075,-15,649824,1
3631,0x51,0,1,304,305.9,12.043,-15,650003,1
3632,0x51,0,1,303,305.3,12.021,-15,650182,1
3633,0x51,0,2,305,304.9,12.005,-16,650361,1
3634,0x51,0,2,307,304.9,12.006,-15,650540,1
3635,0x51,0,2,305,305.0,12.006,-15,650719,1
3636,0x51,0,2,305,305.0,12.007,-15,650898,1
3637,0x51,0,2,304,305.0,12.007,-16,651077,1
3638,0x51,0,2,305,305.0,12.007,-16,651256,1
3639,0x51,0,2,307,305.0,12.008,-15,651435,1
3640,0x51,0,3,305,305.0,12.008,-15,651614,1
3641,0x51,0,2,308,305.6,12.031,-14,651793,1
3642,0x51,0,2,307,306.0,12.048,-17,651972,1
3643,0x51,0,2,303,306.3,12.06,-15,652151,1
3644,0x51,0,2,302,305.3,12.02,-16,652330,1
3645,0x51,0,2,304,304.6,11.993,-15,652509,1
3646,0x51,0,1,308,304.4,11.986,-15,652688,1
3647,0x51,0,2,306,304.9,12.004,-15,652867,1
3648,0x51,0,1,308,305.8,12.041,-16,653046,1
3649,0x51,0,1,309,306.5,12.066,-15,653225,1
3650,0x51,0,1,310,307.2,12.096,-15,653404,1
3651,0x51,0,2,306,307.8,12.117,-16,653583,1
3652,0x51,0,1,307,307.5,12.108,-17,653762,1
3653,0x51,0,1,304,307.1,12.09,-16,653941,1
3654,0x51,0,2,310,307.1,12.089,-14,654120,1
3655,0x51,0,1,306,306.7,12.076,-16,654299,1
3656,0x51,0,1,306,306.5,12.068,-16,654478,1
3657,0x51,0,2,307,306.4,12.061,-15,654657,1
3658,0x51,0,2,306,306.3,12.057,-15,654836,1
3659,0x51,0,1,304,306.2,12.054,-15,655015,1
3660,0x51,0,1,302,305.5,12.028,-16,655194,1
3661,0x51,0,1,302,304.5,11.987,-16,655373,1
3662,0x51,0,1,304,303.7,11.958,-14,655552,1
3663,0x51,0,2,306,303.8,11.961,-15,655731,1
3664,0x51,0,1,309,304.5,11.987,-15,655910,1
3665,0x51,0,2,308,305.5,12.029,-15,656089,1
3666,0x51,0,2,305,306.3,12.058,-15,656268,1
3667,0x51,0,2,305,305.9,12.043,-15,656447,1
3668,0x51,0,2,303,305.6,12.032,-15,656626,1
3669,0x51,0,2,306,305.4,12.025,-15,656805,1
3670,0x51,0,2,307,305.6,12.032,-15,656984,1
3671,0x51,0,2,308,306.0,12.048,-16,657163,1
3672,0x51,0,1,307,306.3,12.06,-15,657342,1
3673,0x51,0,1,304,306.5,12.068,-15,657521,1
3674,0x51,0,1,303,305.8,12.038,-15,657700,1
3675,0x51,0,1,299,304.9,12.005,-16,657879,1
3676,0x51,0,2,305,304.4,11.982,-15,658058,1
3677,0x51,0,2,306,304.5,11.99,-15,658237,1
3678,0x51,0,1,309,305.0,12.007,-16,658416,1
3679,0x51,0,1,310,306.2,12.055,-15,658595,1
3680,0x51,0,2,309,307.0,12.088,-15,658774,1
3681,0x51,0,1,307,307.6,12.111,-17,658953,1
3682,0x51,0,2,306,307.4,12.104,-16,659132,1
3683,0x51,0,2,304,307.0,12.087,-16,659311,1
3684,0x51,0,1,308,306.7,12.075,-16,659490,1
3685,0x51,0,2,308,307.1,12.09,-15,659669,1
