frame id,address,retcode,numDistances,raw_mm,medianEMA_mm,medianEMA_in,p0 str,time now,LED status
996,0x51,0,2,405,404.5,15.924,-11,178391,3
997,0x51,0,2,406,404.6,15.93,-12,178570,3
998,0x51,0,1,407,405.0,15.946,-13,178749,3
999,0x51,0,3,410,405.6,15.969,-11,178928,3
1000,0x51,0,1,407,406.0,15.986,-13,179107,3
1001,0x51,0,2,406,406.3,15.997,-14,179286,3
1002,0x51,0,2,406,406.2,15.993,-13,179465,3
1003,0x51,0,1,404,406.2,15.991,-11,179644,3
1004,0x51,0,2,405,405.8,15.977,-12,179823,3
1005,0x51,0,2,405,405.6,15.967,-12,180002,3
1006,0x51,0,1,406,405.4,15.961,-12,180181,3
1007,0x51,0,1,405,405.3,15.956,-11,180360,3
1008,0x51,0,1,405,405.2,15.953,-11,180539,3
1009,0x51,0,2,404,405.1,15.95,-11,180718,3
1010,0x51,0,1,401,404.8,15.937,-12,180897,3
1011,0x51,0,2,403,404.3,15.916,-12,181076,3
1012,0x51,0,2,403,403.9,15.901,-12,181255,3
1013,0x51,0,2,405,403.6,15.89,-12,181434,3
1014,0x51,0,2,405,404.0,15.907,-12,181613,3
1015,0x51,0,2,405,404.3,15.918,-12,181792,3
1016,0x51,0,2,406,404.5,15.926,-12,181971,3
1017,0x51,0,1,407,405.0,15.944,-12,182150,3
1018,0x51,0,1,407,405.6,15.968,-12,182329,3
1019,0x51,0,2,406,406.0,15.984,-12,182508,3
1020,0x51,0,1,406,406.0,15.984,-13,182687,3
1021,0x51,0,2,403,406.0,15.984,-12,182866,3
1022,0x51,0,2,405,405.7,15.972,-12,183045,3
1023,0x51,0,1,402,404.9,15.941,-12,183224,3
1024,0x51,0,2,406,404.9,15.942,-13,183403,3
1025,0x51,0,1,406,405.2,15.955,-12,183582,3
1026,0x51,0,1,409,405.5,15.963,-11,183761,3
1027,0x51,0,1,407,405.9,15.982,-13,183940,3
1028,0x51,0,2,405,406.3,15.994,-12,184119,3
1029,0x51,0,2,403,405.9,15.979,-12,184298,3
1030,0x51,0,1,407,405.6,15.969,-11,184477,3
1031,0x51,0,1,403,404.8,15.938,-12,184656,3
1032,0x51,0,1,404,404.6,15.928,-12,184835,3
1033,0x51,0,2,402,404.1,15.91,-11,185014,3
1034,0x51,0,2,403,403.8,15.897,-12,185193,3
1035,0x51,0,2,401,403.2,15.876,-12,185372,3
1036,0x51,0,2,405,403.2,15.873,-12,185551,3
1037,0x51,0,1,407,403.7,15.894,-12,185730,3
1038,0x51,0,1,410,404.7,15.933,-11,185909,3
1039,0x51,0,2,403,405.4,15.96,-12,186088,3
1040,0x51,0,1,405,405.3,15.956,-13,186267,3
1041,0x51,0,1,399,404.6,15.929,-12,186446,3
1042,0x51,0,2,408,404.7,15.934,-11,186625,3
1043,0x51,0,1,410,405.7,15.972,-12,186804,3
1044,0x51,0,1,411,407.0,16.023,-12,186983,3
1045,0x51,0,2,406,407.9,16.059,-12,187162,3
1046,0x51,0,1,405,407.3,16.036,-12,187341,3
1047,0x51,0,1,402,406.6,16.009,-12,187520,3
1048,0x51,0,1,405,406.1,15.99,-11,187699,3
1049,0x51,0,2,405,405.8,15.976,-12,187878,3
1050,0x51,0,1,407,405.6,15.967,-12,188057,3
1051,0x51,0,2,403,405.4,15.96,-12,188236,3
1052,0x51,0,2,404,405.0,15.944,-12,188415,3
1053,0x51,0,2,401,404.4,15.921,-12,188594,3
1054,0x51,0,1,404,404.3,15.916,-12,188773,3
1055,0x51,0,2,405,404.2,15.913,-13,188952,3
1056,0x51,0,2,406,404.4,15.922,-12,189131,3
1057,0x51,0,2,403,404.6,15.929,-12,189310,3
1058,0x51,0,1,404,404.4,15.922,-12,189489,3
1059,0x51,0,3,403,404.0,15.905,-12,189668,3
1060,0x51,0,1,405,404.0,15.905,-13,189847,3
1061,0x51,0,1,410,404.3,15.917,-11,190026,3
1062,0x51,0,1,409,405.7,15.973,-12,190205,3
1063,0x51,0,1,407,406.7,16.012,-12,190384,3
1064,0x51,0,2,405,406.8,16.015,-12,190563,3
1065,0x51,0,1,406,406.6,16.006,-12,190742,3
1066,0x51,0,1,405,406.1,15.988,-13,190921,3
1067,0x51,0,1,408,406.1,15.987,-12,191100,3
1068,0x51,0,1,408,406.6,16.01,-11,191279,3
1069,0x51,0,1,403,407.0,16.026,-11,191458,3
1070,0x51,0,2,405,406.4,16.001,-12,191637,3
1071,0x51,0,1,401,405.4,15.961,-12,191816,3
1072,0x51,0,1,405,405.3,15.956,-13,191995,3
1073,0x51,0,1,407,405.2,15.953,-11,192174,3
1074,0x51,0,1,403,405.1,15.95,-13,192353,3
1075,0x51,0,2,406,405.4,15.961,-11,192532,3
1076,0x51,0,1,403,404.7,15.932,-12,192711,3
1077,0x51,0,2,404,404.5,15.924,-12,192890,3
1078,0x51,0,2,404,404.3,15.919,-13,193069,3
1079,0x51,0,1,409,404.2,15.915,-12,193248,3
1080,0x51,0,1,403,404.2,15.912,-12,193427,3
1081,0x51,0,1,402,403.8,15.898,-14,193606,3
1082,0x51,0,2,406,403.6,15.889,-13,193785,3
1083,0x51,0,1,405,404.0,15.905,-13,193964,3
1084,0x51,0,1,411,404.6,15.929,-12,194143,3
1085,0x51,0,1,405,404.7,15.934,-12,194322,3
1086,0x51,0,2,405,404.8,15.937,-13,194501,3
1087,0x51,0,2,406,404.9,15.939,-12,194680,3
1088,0x51,0,2,406,405.2,15.953,-11,194859,3
1089,0x51,0,2,405,405.4,15.962,-12,195038,3
1090,0x51,0,1,408,405.6,15.969,-12,195217,3
1091,0x51,0,1,408,406.3,15.997,-12,195396,3
1092,0x51,0,1,408,406.8,16.017,-12,195575,3
1093,0x51,0,1,405,407.2,16.031,-12,195754,3
1094,0x51,0,1,404,406.5,16.005,-13,195933,3
1095,0x51,0,1,404,405.8,15.975,-13,196112,3
1096,0x51,0,1,407,405.2,15.954,-13,196291,3
1097,0x51,0,2,409,405.8,15.975,-11,196470,3
1098,0x51,0,1,404,406.1,15.99,-13,196649,3
1099,0x51,0,1,404,405.5,15.964,-12,196828,3
1100,0x51,0,2,406,405.0,15.947,-13,197007,3
1101,0x51,0,2,404,404.7,15.934,-11,197186,3
1102,0x51,0,2,406,405.1,15.949,-11,197365,3
1103,0x51,0,2,406,405.4,15.96,-12,197544,3
1104,0x51,0,2,405,405.6,15.967,-11,197723,3
